AREA,DEMIX_TILE,REF_TYPE,REF_SLOPE,CRITERION,FABDEM,COP,ALOS,NASA,SRTM,ASTER
oxford2,N51YW002D,DTM,ALL,ELD_RMSE,2.8,5.17,6.28,3.95,4.49,7.45
oxford2,N51YW002D,DTM,ALL,ELD_MAE,1.6,2.71,4.18,2.64,3.02,5.66
oxford2,N51YW002D,DTM,ALL,ELD_LE90,3.98,8.98,10.75,6.85,7.71,12.27
oxford2,N51YW002D,DTM,STEEP,ELD_AVG,4.64,5.84,5.91,3.97,5.48,6.66
oxford2,N51YW002D,DTM,STEEP,ELD_STD,5.9,7.39,7.02,5.01,6.92,8.33
oxford2,N51YW002D,DTM,STEEP,ELD_RMSE,6.34,9.25,11.62,6.81,9.4,8.81
oxford2,N51YW002D,DTM,STEEP,ELD_MAE,4.78,6.98,9.37,5.35,7.41,6.95
oxford2,N51YW002D,DTM,STEEP,ELD_LE90,10.18,16.03,19.73,11.61,15.89,14.48
oxford2,N51YW002D,DTM,FLAT,ELD_AVG,1.66,3.18,3.14,2.27,2.49,5.47
oxford2,N51YW002D,DTM,FLAT,ELD_STD,2.6,4.69,4.7,3.15,3.43,7.11
oxford2,N51YW002D,DTM,FLAT,ELD_RMSE,2.67,5.06,6.1,3.86,4.32,7.41
oxford2,N51YW002D,DTM,FLAT,ELD_MAE,1.53,2.62,4.07,2.58,2.92,5.63
oxford2,N51YW002D,DTM,FLAT,ELD_LE90,3.75,8.67,10.17,6.67,7.44,12.21
oxford2,N51YW002D,DTM,URBAN,ELD_AVG,1.28,1.76,1.67,1.51,1.75,4.32
oxford2,N51YW002D,DTM,URBAN,ELD_STD,1.84,2.65,2.59,2.02,2.43,5.49
oxford2,N51YW002D,DTM,URBAN,ELD_RMSE,1.92,3.13,4.49,3.23,3.45,6.07
oxford2,N51YW002D,DTM,URBAN,ELD_MAE,1.4,1.97,3.69,2.62,2.68,4.71
oxford2,N51YW002D,DTM,URBAN,ELD_LE90,3.09,4.29,6.03,5.04,5.46,10.09
oxford2,N51YW002D,DTM,FOREST,ELD_AVG,2.71,5.76,5.57,3.45,3.64,6.34
oxford2,N51YW002D,DTM,FOREST,ELD_STD,3.69,6.71,6.55,4.19,4.49,7.95
oxford2,N51YW002D,DTM,FOREST,ELD_RMSE,4.14,8.8,10.13,6.47,6.88,9.02
oxford2,N51YW002D,DTM,FOREST,ELD_MAE,2.75,6.22,7.79,5.14,5.38,7.04
oxford2,N51YW002D,DTM,FOREST,ELD_LE90,6.8,15.84,17.97,10.73,11.45,15.17
oxford2,N51YW002F,DTM,ALL,ELD_AVG,0.77,1.53,1.89,1.31,1.35,5.41
oxford2,N51YW002F,DTM,ALL,ELD_STD,1.41,2.77,3.08,1.96,2.05,7.48
oxford2,N51YW002F,DTM,ALL,ELD_RMSE,1.41,2.81,3.97,2.16,2.55,7.93
oxford2,N51YW002F,DTM,ALL,ELD_MAE,0.81,1.35,2.73,1.42,1.78,5.8
oxford2,N51YW002F,DTM,ALL,ELD_LE90,1.59,2.67,5.13,3.01,3.61,12.28
oxford2,N51YW002F,DTM,STEEP,ELD_AVG,3.73,5.29,4.72,3.57,4.46,6.87
oxford2,N51YW002F,DTM,STEEP,ELD_STD,5.13,6.3,6.05,4.6,5.7,8.7
oxford2,N51YW002F,DTM,STEEP,ELD_RMSE,5.24,7.4,7.8,5.08,6.8,9.57
oxford2,N51YW002F,DTM,STEEP,ELD_MAE,3.72,5.7,5.9,3.95,5.51,7.52
oxford2,N51YW002F,DTM,STEEP,ELD_LE90,8.45,13.4,14.07,8.32,11.46,16.27
oxford2,N51YW002F,DTM,FLAT,ELD_AVG,0.76,1.52,1.88,1.3,1.34,5.41
oxford2,N51YW002F,DTM,FLAT,ELD_STD,1.38,2.75,3.07,1.95,2.03,7.47
oxford2,N51YW002F,DTM,FLAT,ELD_RMSE,1.39,2.79,3.96,2.15,2.53,7.92
oxford2,N51YW002F,DTM,FLAT,ELD_MAE,0.8,1.34,2.72,1.42,1.77,5.79
oxford2,N51YW002F,DTM,FLAT,ELD_LE90,1.58,2.64,5.12,3,3.59,12.27
oxford2,N51YW002F,DTM,URBAN,ELD_AVG,0.77,1.21,1.46,1.23,1.21,4.58
oxford2,N51YW002F,DTM,URBAN,ELD_STD,1.5,2.12,2.36,1.96,1.91,6.09
oxford2,N51YW002F,DTM,URBAN,ELD_RMSE,1.65,2.19,3.6,2.36,2.5,6.48
oxford2,N51YW002F,DTM,URBAN,ELD_MAE,0.94,1.23,2.96,1.77,1.95,4.98
oxford2,N51YW002F,DTM,URBAN,ELD_LE90,1.69,2.63,4.96,3.21,3.54,10.5
oxford2,N51YW002F,DTM,FOREST,ELD_AVG,1.24,3.46,3.43,2.18,2.19,5.65
oxford2,N51YW002F,DTM,FOREST,ELD_STD,1.88,4.72,4.81,2.96,3.04,7.93
oxford2,N51YW002F,DTM,FOREST,ELD_RMSE,1.92,5.23,6.47,3.67,3.99,8.51
oxford2,N51YW002F,DTM,FOREST,ELD_MAE,1.15,2.96,4.42,2.52,2.8,6.18
oxford2,N51YW002F,DTM,FOREST,ELD_LE90,2.84,10.22,12.05,6.41,6.7,13.19
oxford2,N51ZW002D,DTM,ALL,ELD_AVG,1.57,2.18,2.29,1.95,2.47,5.23
oxford2,N51ZW002D,DTM,ALL,ELD_STD,2.48,3.7,3.74,2.81,4.4,6.8
oxford2,N51ZW002D,DTM,ALL,ELD_RMSE,2.49,3.79,5.09,3.13,5.08,7.36
oxford2,N51ZW002D,DTM,ALL,ELD_MAE,1.54,1.98,3.62,2.1,2.97,5.61
oxford2,N51ZW002D,DTM,ALL,ELD_LE90,3.45,4.14,6.59,4.65,6.4,11.99
oxford2,N51ZW002D,DTM,STEEP,ELD_AVG,4.15,4.81,4.73,3.85,4.9,6.22
oxford2,N51ZW002D,DTM,STEEP,ELD_STD,5.25,6.28,5.93,4.83,5.99,7.9
oxford2,N51ZW002D,DTM,STEEP,ELD_RMSE,5.5,7.45,9.51,5.99,7.63,8.85
oxford2,N51ZW002D,DTM,STEEP,ELD_MAE,4.34,5.66,7.5,4.76,6.06,6.78
oxford2,N51ZW002D,DTM,STEEP,ELD_LE90,8.59,12.79,16.36,9.92,12.67,14.65
oxford2,N51ZW002D,DTM,FLAT,ELD_AVG,1.51,2.1,2.21,1.89,2.4,5.21
oxford2,N51ZW002D,DTM,FLAT,ELD_STD,2.38,3.61,3.63,2.73,4.35,6.77
oxford2,N51ZW002D,DTM,FLAT,ELD_RMSE,2.38,3.68,4.95,3.04,5.02,7.33
oxford2,N51ZW002D,DTM,FLAT,ELD_MAE,1.48,1.91,3.54,2.04,2.91,5.59
oxford2,N51ZW002D,DTM,FLAT,ELD_LE90,3.27,3.88,6.35,4.46,6.19,11.93
oxford2,N51ZW002D,DTM,URBAN,ELD_AVG,1.64,1.95,1.62,1.82,3.22,4.49
oxford2,N51ZW002D,DTM,URBAN,ELD_STD,2.55,3.02,2.55,2.52,7.98,5.66
oxford2,N51ZW002D,DTM,URBAN,ELD_RMSE,2.58,3.26,4.72,3.37,8.85,6.84
oxford2,N51ZW002D,DTM,URBAN,ELD_MAE,1.75,1.98,4,2.49,4.05,5.45
oxford2,N51ZW002D,DTM,URBAN,ELD_LE90,3.86,4.54,6.39,5.32,7.61,11.27
oxford2,N51ZW002D,DTM,FOREST,ELD_AVG,2.59,4.63,4.21,3.31,3.23,5.85
oxford2,N51ZW002D,DTM,FOREST,ELD_STD,3.54,6.22,5.76,4.26,4.7,7.51
oxford2,N51ZW002D,DTM,FOREST,ELD_RMSE,3.58,6.85,8.46,5.15,6.91,8.76
oxford2,N51ZW002D,DTM,FOREST,ELD_MAE,2.52,4.23,6.25,3.66,5.23,6.64
oxford2,N51ZW002D,DTM,FOREST,ELD_LE90,5.58,12.65,15.48,8.93,10.6,14.7
oxford2,N51ZW002F,DTM,ALL,ELD_AVG,0.99,1.54,1.98,1.45,1.75,4.87
oxford2,N51ZW002F,DTM,ALL,ELD_STD,1.7,2.78,3.2,2.15,3.38,6.68
oxford2,N51ZW002F,DTM,ALL,ELD_RMSE,1.7,2.81,4.24,2.31,3.94,6.87
oxford2,N51ZW002F,DTM,ALL,ELD_MAE,1.03,1.39,3.01,1.54,2.41,4.98
oxford2,N51ZW002F,DTM,ALL,ELD_LE90,2.24,2.84,5.57,3.31,4.74,10.64
oxford2,N51ZW002F,DTM,STEEP,ELD_AVG,3.84,5.69,5.31,3.79,4.34,7.09
oxford2,N51ZW002F,DTM,STEEP,ELD_STD,4.91,7.39,7.22,4.92,5.78,9.05
oxford2,N51ZW002F,DTM,STEEP,ELD_RMSE,4.98,8.64,10.26,5.22,7.15,9.28
oxford2,N51ZW002F,DTM,STEEP,ELD_MAE,3.85,6.02,7.72,4.05,5.88,7.11
oxford2,N51ZW002F,DTM,STEEP,ELD_LE90,7.14,16.04,17.93,8.15,11.82,15.73
oxford2,N51ZW002F,DTM,FLAT,ELD_AVG,0.99,1.53,1.97,1.44,1.74,4.86
oxford2,N51ZW002F,DTM,FLAT,ELD_STD,1.68,2.76,3.18,2.14,3.37,6.67
oxford2,N51ZW002F,DTM,FLAT,ELD_RMSE,1.69,2.79,4.22,2.3,3.93,6.87
oxford2,N51ZW002F,DTM,FLAT,ELD_MAE,1.02,1.39,3,1.53,2.4,4.97
oxford2,N51ZW002F,DTM,FLAT,ELD_LE90,2.22,2.82,5.54,3.29,4.72,10.63
oxford2,N51ZW002F,DTM,URBAN,ELD_AVG,0.81,1.29,1.51,1.37,1.42,3.66
oxford2,N51ZW002F,DTM,URBAN,ELD_STD,1.22,2.01,2.21,1.85,2,4.81
oxford2,N51ZW002F,DTM,URBAN,ELD_RMSE,1.47,2.03,3.52,2.17,2.91,4.97
oxford2,N51ZW002F,DTM,URBAN,ELD_MAE,1.14,1.24,2.81,1.62,2.29,3.78
oxford2,N51ZW002F,DTM,URBAN,ELD_LE90,2.22,2.49,4.99,3.38,4.38,7.96
oxford2,N51ZW002F,DTM,FOREST,ELD_AVG,1.79,3.96,3.92,2.56,2.73,5.35
oxford2,N51ZW002F,DTM,FOREST,ELD_STD,2.66,5.24,5.34,3.35,4.14,7.04
oxford2,N51ZW002F,DTM,FOREST,ELD_RMSE,2.7,5.94,7.6,4.31,5.63,7.54
oxford2,N51ZW002F,DTM,FOREST,ELD_MAE,1.72,3.61,5.47,3.17,4.09,5.58
oxford2,N51ZW002F,DTM,FOREST,ELD_LE90,3.9,11.25,13.85,7.46,8.49,12.56
norway,N59QE009G,DTM,ALL,ELD_AVG,5.2,4.9,4.19,5.05,5.05,7.94
norway,N59QE009G,DTM,ALL,ELD_STD,7.17,6.59,5.31,6.65,6.63,10.48
norway,N59QE009G,DTM,ALL,ELD_RMSE,7.22,7.9,8.23,8.9,8.54,10.53
norway,N59QE009G,DTM,ALL,ELD_MAE,5.25,5.53,6.52,6.89,6.53,7.97
norway,N59QE009G,DTM,ALL,ELD_LE90,11.71,12.88,13.74,14.34,13.82,17
norway,N59QE009G,DTM,STEEP,ELD_AVG,6.58,5.96,4.42,5.89,5.9,9.1
norway,N59QE009G,DTM,STEEP,ELD_STD,8.55,7.85,5.61,7.69,7.68,11.87
norway,N59QE009G,DTM,STEEP,ELD_RMSE,8.6,9.52,9.26,9.83,9.49,11.88
norway,N59QE009G,DTM,STEEP,ELD_MAE,6.68,7.1,7.64,7.63,7.32,9.11
norway,N59QE009G,DTM,STEEP,ELD_LE90,13.49,15.42,15.09,15.82,15.32,19.24
norway,N59QE009G,DTM,FLAT,ELD_AVG,3.38,3.25,3.51,3.93,3.93,6.42
norway,N59QE009G,DTM,FLAT,ELD_STD,4.83,4.19,4.51,4.95,4.93,8.3
norway,N59QE009G,DTM,FLAT,ELD_RMSE,4.88,5.18,6.65,7.52,7.12,8.44
norway,N59QE009G,DTM,FLAT,ELD_MAE,3.39,3.54,5.05,5.92,5.5,6.48
norway,N59QE009G,DTM,FLAT,ELD_LE90,8.37,8.76,11.31,12.45,11.86,13.62
norway,N59QE009G,DTM,URBAN,ELD_AVG,0.76,1.16,2.41,2.72,2.69,4.88
norway,N59QE009G,DTM,URBAN,ELD_STD,1.3,1.63,3.15,3.34,3.34,5.97
norway,N59QE009G,DTM,URBAN,ELD_RMSE,1.38,2.07,4.39,7.05,6.47,6.01
norway,N59QE009G,DTM,URBAN,ELD_MAE,0.81,1.44,3.15,6.22,5.6,4.98
norway,N59QE009G,DTM,URBAN,ELD_LE90,1.54,3.61,7.85,11.4,10.6,9.56
norway,N59QE009G,DTM,FOREST,ELD_AVG,5.63,5.02,4.12,5.18,5.18,8.19
norway,N59QE009G,DTM,FOREST,ELD_STD,7.51,6.75,5.26,6.83,6.82,10.78
norway,N59QE009G,DTM,FOREST,ELD_RMSE,7.58,8.28,8.54,9.23,8.86,10.84
norway,N59QE009G,DTM,FOREST,ELD_MAE,5.72,6.02,6.93,7.27,6.93,8.24
norway,N59QE009G,DTM,FOREST,ELD_LE90,12.12,13.41,14.04,14.72,14.21,17.55
norway,N59QE009G,DSM,ALL,ELD_AVG,6.11,4.59,3.25,5.32,5.33,8.12
norway,N59QE009G,DSM,ALL,ELD_STD,7.7,6.46,4.7,7.02,7.01,10.65
norway,N59QE009G,DSM,ALL,ELD_RMSE,10.16,6.61,4.73,7.03,7.02,11.66
norway,N59QE009G,DSM,ALL,ELD_MAE,7.94,4.71,3.21,5.32,5.34,8.99
norway,N59QE009G,DSM,ALL,ELD_LE90,16.63,10.59,7.27,11.49,11.51,18.86
norway,N59QE009G,DSM,STEEP,ELD_AVG,6.68,5.93,3.69,6.14,6.15,9.13
norway,N59QE009G,DSM,STEEP,ELD_STD,8.57,7.84,5.13,7.93,7.91,11.8
norway,N59QE009G,DSM,STEEP,ELD_RMSE,11.51,8,5.14,7.95,7.99,13.23
norway,N59QE009G,DSM,STEEP,ELD_MAE,9.46,6.15,3.66,6.19,6.27,10.42
norway,N59QE009G,DSM,STEEP,ELD_LE90,18.21,12.6,8.04,12.74,12.85,21.32
norway,N59QE009G,DSM,FLAT,ELD_AVG,4.92,2.62,2.62,3.99,3.99,6.46
norway,N59QE009G,DSM,FLAT,ELD_STD,5.96,3.72,4.01,5.35,5.34,8.47
norway,N59QE009G,DSM,FLAT,ELD_RMSE,7.87,3.88,4.07,5.47,5.38,8.96
norway,N59QE009G,DSM,FLAT,ELD_MAE,5.8,2.68,2.57,4.1,4.02,6.97
norway,N59QE009G,DSM,FLAT,ELD_LE90,13.61,6.29,5.51,9.14,9.07,14.38
norway,N59QE009G,DSM,URBAN,ELD_AVG,2.72,2.63,2.66,4.14,4.09,6.09
norway,N59QE009G,DSM,URBAN,ELD_STD,3.48,3.49,3.85,5.16,5.12,7.26
norway,N59QE009G,DSM,URBAN,ELD_RMSE,4.04,3.71,3.87,6.29,5.9,8.03
norway,N59QE009G,DSM,URBAN,ELD_MAE,2.59,2.4,2.65,5.2,4.83,6.55
norway,N59QE009G,DSM,URBAN,ELD_LE90,7.23,6.05,6.68,10.48,10.04,13.34
norway,N59QE009G,DSM,FOREST,ELD_AVG,6.11,4.86,3.34,5.58,5.59,8.38
norway,N59QE009G,DSM,FOREST,ELD_STD,7.8,6.72,4.78,7.26,7.25,10.92
norway,N59QE009G,DSM,FOREST,ELD_RMSE,10.7,6.88,4.8,7.26,7.28,12.06
norway,N59QE009G,DSM,FOREST,ELD_MAE,8.68,5.06,3.29,5.59,5.64,9.38
norway,N59QE009G,DSM,FOREST,ELD_LE90,17.09,10.96,7.37,11.78,11.82,19.48
norway,N59RE009G,DTM,ALL,ELD_AVG,4.98,4.57,3.52,4.5,4.52,7.28
norway,N59RE009G,DTM,ALL,ELD_STD,6.68,5.99,4.52,5.77,5.79,9.49
norway,N59RE009G,DTM,ALL,ELD_RMSE,6.76,7.27,6.79,8.44,8.18,10.28
norway,N59RE009G,DTM,ALL,ELD_MAE,5.08,5.15,5.25,6.71,6.44,7.75
norway,N59RE009G,DTM,ALL,ELD_LE90,11.18,12.22,11.57,13.7,13.33,16.79
norway,N59RE009G,DTM,STEEP,ELD_AVG,6.3,5.66,3.84,5.15,5.19,8.28
norway,N59RE009G,DTM,STEEP,ELD_STD,7.99,7.19,4.87,6.57,6.61,10.67
norway,N59RE009G,DTM,STEEP,ELD_RMSE,8.02,8.92,7.59,9.42,9.17,11.66
norway,N59RE009G,DTM,STEEP,ELD_MAE,6.36,6.74,6.06,7.55,7.29,8.91
norway,N59RE009G,DTM,STEEP,ELD_LE90,12.94,15.03,12.74,15.28,14.94,19.15
norway,N59RE009G,DTM,FLAT,ELD_AVG,3.61,3.19,3.01,3.72,3.72,6.16
norway,N59RE009G,DTM,FLAT,ELD_STD,4.88,4.15,3.96,4.69,4.7,7.96
norway,N59RE009G,DTM,FLAT,ELD_RMSE,5.07,5.07,5.8,7.24,6.98,8.57
norway,N59RE009G,DTM,FLAT,ELD_MAE,3.72,3.55,4.39,5.8,5.53,6.51
norway,N59RE009G,DTM,FLAT,ELD_LE90,8.5,8.55,9.87,11.89,11.52,13.92
norway,N59RE009G,DTM,URBAN,ELD_AVG,1.84,1.88,1.76,2,2,7.27
norway,N59RE009G,DTM,URBAN,ELD_STD,2.83,2.7,2.51,2.46,2.5,8.78
norway,N59RE009G,DTM,URBAN,ELD_RMSE,2.87,2.98,2.97,4.18,3.99,8.83
norway,N59RE009G,DTM,URBAN,ELD_MAE,1.75,1.89,2.08,3.44,3.23,7.37
norway,N59RE009G,DTM,URBAN,ELD_LE90,4.11,4.49,4.57,7.11,6.91,13.42
norway,N59RE009G,DTM,FOREST,ELD_AVG,5.26,4.69,3.5,4.59,4.61,7.42
norway,N59RE009G,DTM,FOREST,ELD_STD,6.93,6.13,4.49,5.89,5.91,9.66
norway,N59RE009G,DTM,FOREST,ELD_RMSE,7.03,7.56,6.99,8.68,8.42,10.51
norway,N59RE009G,DTM,FOREST,ELD_MAE,5.4,5.47,5.51,6.97,6.7,7.95
norway,N59RE009G,DTM,FOREST,ELD_LE90,11.52,12.68,11.81,13.98,13.62,17.15
norway,N59RE009G,DSM,ALL,ELD_AVG,5.52,3.96,3,4.71,4.73,7.18
norway,N59RE009G,DSM,ALL,ELD_STD,6.96,5.41,4.31,6.09,6.11,9.36
norway,N59RE009G,DSM,ALL,ELD_RMSE,9.84,5.72,4.4,6.1,6.12,9.57
norway,N59RE009G,DSM,ALL,ELD_MAE,7.98,4.3,3.18,4.71,4.74,7.44
norway,N59RE009G,DSM,ALL,ELD_LE90,15.99,9.16,6.76,9.95,10.01,15.57
norway,N59RE009G,DSM,STEEP,ELD_AVG,6.16,5.05,3.48,5.35,5.38,8.18
norway,N59RE009G,DSM,STEEP,ELD_STD,7.81,6.57,4.85,6.81,6.84,10.49
norway,N59RE009G,DSM,STEEP,ELD_RMSE,10.78,6.81,4.99,6.81,6.85,10.68
norway,N59RE009G,DSM,STEEP,ELD_MAE,8.95,5.36,3.74,5.35,5.41,8.42
norway,N59RE009G,DSM,STEEP,ELD_LE90,17.34,10.83,7.74,11.05,11.11,17.31
norway,N59RE009G,DSM,FLAT,ELD_AVG,4.72,2.71,2.42,3.96,3.97,6.03
norway,N59RE009G,DSM,FLAT,ELD_STD,5.78,3.62,3.55,5.14,5.15,7.86
norway,N59RE009G,DSM,FLAT,ELD_RMSE,8.63,4.1,3.6,5.15,5.15,8.1
norway,N59RE009G,DSM,FLAT,ELD_MAE,6.85,3.08,2.52,3.96,3.96,6.3
norway,N59RE009G,DSM,FLAT,ELD_LE90,14.1,6.62,5.17,8.34,8.4,13.19
norway,N59RE009G,DSM,URBAN,ELD_AVG,1.91,1.61,1.71,2.3,2.33,6.76
norway,N59RE009G,DSM,URBAN,ELD_STD,3.3,2.56,2.59,3,3.05,8.44
norway,N59RE009G,DSM,URBAN,ELD_RMSE,3.46,2.57,2.58,3.57,3.48,8.43
norway,N59RE009G,DSM,URBAN,ELD_MAE,2.19,1.64,1.71,2.79,2.68,6.76
norway,N59RE009G,DSM,URBAN,ELD_LE90,5.11,3.95,4.22,6.44,6.26,13.39
norway,N59RE009G,DSM,FOREST,ELD_AVG,5.46,4.07,3.04,4.84,4.85,7.32
norway,N59RE009G,DSM,FOREST,ELD_STD,6.98,5.54,4.37,6.23,6.25,9.52
norway,N59RE009G,DSM,FOREST,ELD_RMSE,10.26,5.88,4.49,6.23,6.26,9.78
norway,N59RE009G,DSM,FOREST,ELD_MAE,8.53,4.52,3.29,4.84,4.89,7.64
norway,N59RE009G,DSM,FOREST,ELD_LE90,16.35,9.35,6.91,10.13,10.2,15.86
norway,N59RE010A,DTM,ALL,ELD_AVG,4.43,4.16,3.51,4.03,4.03,8.08
norway,N59RE010A,DTM,ALL,ELD_STD,5.99,5.29,4.82,5.08,5.09,10.61
norway,N59RE010A,DTM,ALL,ELD_RMSE,6.03,6.98,7.67,8.25,8,10.73
norway,N59RE010A,DTM,ALL,ELD_MAE,4.45,5.16,6.11,6.83,6.57,8.12
norway,N59RE010A,DTM,ALL,ELD_LE90,10.25,11.77,12.11,13.19,12.87,17.44
norway,N59RE010A,DTM,STEEP,ELD_AVG,5.7,4.99,3.69,4.62,4.66,9.59
norway,N59RE010A,DTM,STEEP,ELD_STD,7.24,6.31,4.87,5.84,5.89,12.4
norway,N59RE010A,DTM,STEEP,ELD_RMSE,7.26,8.76,7.9,9.15,8.89,12.74
norway,N59RE010A,DTM,STEEP,ELD_MAE,5.73,6.9,6.46,7.59,7.33,9.79
norway,N59RE010A,DTM,STEEP,ELD_LE90,11.97,14.69,12.61,14.69,14.38,20.88
norway,N59RE010A,DTM,FLAT,ELD_AVG,3.53,3.35,3.36,3.56,3.53,6.9
norway,N59RE010A,DTM,FLAT,ELD_STD,4.87,4.18,4.78,4.4,4.39,8.97
norway,N59RE010A,DTM,FLAT,ELD_RMSE,4.96,5.48,7.5,7.53,7.28,8.99
norway,N59RE010A,DTM,FLAT,ELD_MAE,3.52,3.99,5.85,6.27,6.02,6.91
norway,N59RE010A,DTM,FLAT,ELD_LE90,8.49,9.45,11.65,12.09,11.78,14.59
norway,N59RE010A,DTM,URBAN,ELD_AVG,2.7,3.05,3.05,3.08,3.05,4.31
norway,N59RE010A,DTM,URBAN,ELD_STD,3.7,4.27,4.15,3.91,3.87,5.62
norway,N59RE010A,DTM,URBAN,ELD_RMSE,3.98,5.25,7.59,6.65,6.58,6.11
norway,N59RE010A,DTM,URBAN,ELD_MAE,2.52,3.31,6.43,5.43,5.38,4.9
norway,N59RE010A,DTM,URBAN,ELD_LE90,6.43,10.31,11.32,11.41,11.21,10.08
norway,N59RE010A,DTM,FOREST,ELD_AVG,4.87,4.17,3.56,4.08,4.1,8.29
norway,N59RE010A,DTM,FOREST,ELD_STD,6.36,5.34,4.82,5.18,5.21,10.86
norway,N59RE010A,DTM,FOREST,ELD_RMSE,6.41,7.42,7.91,8.66,8.39,11.1
norway,N59RE010A,DTM,FOREST,ELD_MAE,4.9,5.71,6.41,7.3,7.01,8.43
norway,N59RE010A,DTM,FOREST,ELD_LE90,10.74,12.31,12.46,13.59,13.26,18.09
norway,N59RE010A,DSM,ALL,ELD_AVG,5.27,3.41,3.69,4.28,4.32,7.83
norway,N59RE010A,DSM,ALL,ELD_STD,6.47,4.65,5.12,5.48,5.51,10.24
norway,N59RE010A,DSM,ALL,ELD_RMSE,9.13,4.8,5.13,5.54,5.53,11.03
norway,N59RE010A,DSM,ALL,ELD_MAE,7.24,3.59,3.67,4.31,4.33,8.6
norway,N59RE010A,DSM,ALL,ELD_LE90,15.11,7.9,7.41,9.11,9.12,17.93
norway,N59RE010A,DSM,STEEP,ELD_AVG,5.49,4.44,3.85,4.78,4.81,9.15
norway,N59RE010A,DSM,STEEP,ELD_STD,6.88,5.71,5.26,6.03,6.07,11.8
norway,N59RE010A,DSM,STEEP,ELD_RMSE,9.77,5.83,5.28,6.05,6.07,12.39
norway,N59RE010A,DSM,STEEP,ELD_MAE,8.07,4.59,3.93,4.76,4.81,9.75
norway,N59RE010A,DSM,STEEP,ELD_LE90,15.72,9.48,8.03,9.88,9.92,20.17
norway,N59RE010A,DSM,FLAT,ELD_AVG,5.03,2.54,3.45,3.83,3.87,6.71
norway,N59RE010A,DSM,FLAT,ELD_STD,6.07,3.5,4.91,4.96,4.98,8.7
norway,N59RE010A,DSM,FLAT,ELD_RMSE,8.55,3.72,5,5.06,5.04,9.73
norway,N59RE010A,DSM,FLAT,ELD_MAE,6.54,2.73,3.44,3.93,3.92,7.63
norway,N59RE010A,DSM,FLAT,ELD_LE90,14.52,6.09,6.74,8.31,8.29,15.82
norway,N59RE010A,DSM,URBAN,ELD_AVG,2.48,2.25,2.8,3.07,3.05,4.23
norway,N59RE010A,DSM,URBAN,ELD_STD,3.29,3.09,3.57,4.17,4.14,5.3
norway,N59RE010A,DSM,URBAN,ELD_RMSE,4.01,3.16,4.69,4.48,4.43,8.12
norway,N59RE010A,DSM,URBAN,ELD_MAE,2.81,2.2,3.96,3.58,3.55,6.74
norway,N59RE010A,DSM,URBAN,ELD_LE90,6.78,5.3,7.37,7.64,7.59,13.37
norway,N59RE010A,DSM,FOREST,ELD_AVG,5.23,3.63,3.68,4.5,4.53,8.13
norway,N59RE010A,DSM,FOREST,ELD_STD,6.52,4.86,5.12,5.7,5.72,10.58
norway,N59RE010A,DSM,FOREST,ELD_RMSE,9.71,5.03,5.13,5.72,5.73,11.33
norway,N59RE010A,DSM,FOREST,ELD_MAE,8.01,3.85,3.7,4.49,4.51,8.88
norway,N59RE010A,DSM,FOREST,ELD_LE90,15.64,8.19,7.56,9.4,9.4,18.4
norway,N59RE010B,DTM,ALL,ELD_AVG,3.3,4.12,4.03,3.7,3.68,5.62
norway,N59RE010B,DTM,ALL,ELD_STD,4.69,5.07,5.26,4.53,4.52,7.37
norway,N59RE010B,DTM,ALL,ELD_RMSE,4.7,6.5,8.52,7.64,7.56,7.59
norway,N59RE010B,DTM,ALL,ELD_MAE,3.28,4.58,6.89,6.24,6.16,5.85
norway,N59RE010B,DTM,ALL,ELD_LE90,8.02,11.27,13.55,12.47,12.36,12.34
norway,N59RE010B,DTM,STEEP,ELD_AVG,4.85,4.47,4.16,3.93,3.95,7.23
norway,N59RE010B,DTM,STEEP,ELD_STD,6.17,5.66,5.5,4.94,4.97,9.22
norway,N59RE010B,DTM,STEEP,ELD_RMSE,6.22,8.85,10.43,9.39,9.27,9.32
norway,N59RE010B,DTM,STEEP,ELD_MAE,4.87,7.26,9,8.15,8.02,7.33
norway,N59RE010B,DTM,STEEP,ELD_LE90,10.19,14.28,15.55,14.42,14.29,15.19
norway,N59RE010B,DTM,FLAT,ELD_AVG,2.69,3.63,3.74,3.41,3.39,5.03
norway,N59RE010B,DTM,FLAT,ELD_STD,4.01,4.51,4.94,4.18,4.16,6.57
norway,N59RE010B,DTM,FLAT,ELD_RMSE,4.01,5.51,7.72,6.9,6.84,6.85
norway,N59RE010B,DTM,FLAT,ELD_MAE,2.71,3.7,6.12,5.55,5.48,5.32
norway,N59RE010B,DTM,FLAT,ELD_LE90,6.88,9.76,12.47,11.46,11.4,11.13
norway,N59RE010B,DTM,URBAN,ELD_AVG,1.98,2.43,2.46,2.84,2.81,4.63
norway,N59RE010B,DTM,URBAN,ELD_STD,2.83,3.19,3.41,3.65,3.61,6.04
norway,N59RE010B,DTM,URBAN,ELD_RMSE,2.83,3.88,5.91,6.3,6.15,7.19
norway,N59RE010B,DTM,URBAN,ELD_MAE,1.96,2.7,5.02,5.21,5.06,5.71
norway,N59RE010B,DTM,URBAN,ELD_LE90,4.65,6.58,9.1,10.19,9.99,11.7
norway,N59RE010B,DTM,FOREST,ELD_AVG,4.28,4.05,3.82,3.56,3.57,6.21
