x,y
-72.26986694,1
-70.43674469,1
-66.77050781,1
-63.10426712,1
-61.27114868,2
-59.43803024,1
-57.60490799,1
-55.77178955,1
-53.93867111,2
-52.10555267,2
-50.27243042,1
-48.43931198,3
-46.60619354,6
-44.7730751,4
-42.93995285,9
-41.10683441,12
-39.27371597,21
-37.44059753,23
-35.60747528,37
-33.77435684,53
-31.9412384,61
-30.10811806,110
-28.27499962,127
-26.44187927,168
-24.60876083,226
-22.77564049,317
-20.94252205,476
-19.1094017,638
-17.27628326,898
-15.44316292,1107
-13.61004448,1524
-11.77692413,2113
-9.94380569,2812
-8.11068535,3670
-6.27756643,4610
-4.44444704,5631
-2.61132765,6792
-0.77820826,7670
1.05491114,8543
2.88803053,8757
4.72114992,8807
6.55426931,8382
8.38738823,8071
10.22050858,7276
12.05362701,6274
13.88674736,5625
15.7198658,4828
17.55298615,4198
19.38610458,3578
21.21922493,2829
23.05234337,2419
24.88546371,2038
26.71858215,1618
28.5517025,1394
30.38482094,1110
32.21794128,897
34.05105972,765
35.88417816,636
37.71730042,529
39.55041885,479
41.38353729,343
43.21665573,331
45.04977798,236
46.88289642,225
48.71601486,179
50.5491333,180
52.38225555,116
54.21537399,96
56.04849243,77
57.88161087,71
59.71473312,56
61.54785156,40
63.38097,35
65.21408844,30
67.04721069,23
68.88032532,17
70.71344757,11
72.54656982,14
74.37968445,4
76.2128067,6
78.04592896,3
79.87904358,6
81.71216583,7
83.54528046,3
85.37840271,3
87.21152496,5
92.71088409,3
94.54399872,2
100.04335785,1
103.70959473,2
105.54271698,1
111.04207611,1
