x,y
-24.35832024,1
-22.44286919,1
-21.29359818,1
-20.52741814,1
-20.14432907,1
-18.61196709,1
-18.22887802,1
-16.69651604,3
-15.930336,2
-15.16415596,2
-14.01488495,2
-13.24870491,3
-12.86561489,5
-12.48252487,3
-11.71634388,3
-11.33325386,3
-10.95016384,3
-10.56707382,5
-10.18398285,4
-9.80089283,4
-9.41780281,9
-9.03471279,7
-8.65162277,16
-8.26853275,12
-7.88544226,14
-7.50235176,20
-7.11926174,18
-6.73617172,33
-6.35308123,56
-5.96999121,59
-5.58690071,85
-5.20381069,136
-4.82072067,198
-4.43763018,349
-4.05454016,531
-3.6714499,763
-3.28835964,1299
-2.90526962,1869
-2.52217937,2825
-2.13908911,3986
-1.75599897,5667
-1.37290871,7796
-0.98981857,10193
-0.60672832,11652
-0.22363815,12414
0.15945205,12243
0.54254222,11899
0.92563248,9842
1.30872262,8382
1.69181287,6696
2.07490301,5289
2.45799327,4279
2.84108353,3214
3.22417355,2191
3.6072638,1662
3.99035406,1173
4.37344408,807
4.75653458,618
5.1396246,384
5.52271461,270
5.90580511,192
6.28889513,128
6.67198563,90
7.05507565,63
7.43816566,37
7.82125616,24
8.20434666,16
8.58743668,9
8.9705267,12
9.35361671,7
9.73670673,3
10.11979675,2
10.50288773,1
10.88597775,3
11.26906776,4
12.41833878,2
13.56760883,1
13.95069885,1
