alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;205.513;211.890;217.483;224.049;228.571;237.993;
N=5;206.243;212.894;218.740;225.628;230.364;240.275;
N=6;206.724;213.550;219.557;226.650;231.544;241.755;
N=7;207.059;214.010;220.142;227.378;232.370;242.853;
N=8;207.307;214.347;220.561;227.909;232.976;243.636;
N=9;207.473;214.602;220.888;228.326;233.457;244.238;
N=10;207.626;214.809;221.146;228.649;233.841;244.730;
N=11;207.712;214.971;221.370;228.934;234.160;245.124;
N=12;207.862;215.126;221.545;229.145;234.416;245.455;
N=13;207.923;215.236;221.694;229.330;234.619;245.731;
N=14;208.003;215.346;221.821;229.500;234.813;245.976;
N=15;208.063;215.426;221.934;229.627;234.954;246.185;
N=16;208.123;215.510;222.026;229.741;235.101;246.314;
N=17;208.175;215.576;222.111;229.860;235.235;246.504;
