alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=5;272.613;280.329;287.073;294.989;300.423;311.749;
N=6;273.144;281.067;287.999;296.136;301.731;313.400;
N=7;273.596;281.618;288.660;296.943;302.642;314.582;
N=8;273.825;281.986;289.139;297.550;303.346;315.476;
N=9;274.073;282.290;289.505;298.012;303.876;316.135;
N=10;274.261;282.543;289.813;298.377;304.288;316.645;
N=11;274.417;282.744;290.061;298.684;304.628;317.128;
N=12;274.470;282.880;290.258;298.949;304.940;317.516;
N=13;274.598;283.028;290.432;299.166;305.182;317.798;
N=14;274.686;283.147;290.576;299.344;305.381;318.059;
