alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=3;106.361;110.602;114.308;118.647;121.620;127.791;
N=4;107.284;111.890;115.943;120.716;124.010;130.893;
N=5;107.808;112.625;116.880;121.907;125.384;132.666;
N=6;108.151;113.113;117.500;122.698;126.295;133.858;
N=7;108.391;113.451;117.935;123.256;126.946;134.721;
N=8;108.567;113.699;118.254;123.665;127.418;135.345;
N=9;108.703;113.891;118.499;123.981;127.783;135.830;
N=10;108.806;114.042;118.698;124.235;128.078;136.245;
N=11;108.897;114.173;118.859;124.439;128.326;136.533;
N=12;108.966;114.269;118.990;124.611;128.528;136.803;
N=13;109.031;114.359;119.104;124.751;128.689;137.004;
N=14;109.085;114.436;119.200;124.884;128.852;137.212;
N=15;109.129;114.501;119.284;124.993;128.969;137.389;
N=16;109.172;114.557;119.352;125.073;129.066;137.532;
N=17;109.207;114.614;119.430;125.174;129.174;137.644;
N=18;109.234;114.650;119.474;125.237;129.247;137.751;
N=19;109.266;114.695;119.526;125.306;129.339;137.853;
N=20;109.290;114.721;119.568;125.362;129.394;137.948;
N=21;109.313;114.762;119.624;125.423;129.449;138.043;
N=22;109.336;114.789;119.649;125.462;129.518;138.142;
N=23;109.350;114.810;119.681;125.504;129.562;138.170;
N=24;109.365;114.832;119.714;125.538;129.603;138.217;
