alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=5;262.146;269.675;276.269;284.015;289.339;300.449;
N=6;262.653;270.401;277.199;285.186;290.671;302.135;
N=7;263.037;270.922;277.836;285.962;291.569;303.275;
N=8;263.255;271.279;278.303;286.565;292.253;304.145;
N=9;263.474;271.567;278.655;287.008;292.773;304.860;
N=10;263.668;271.815;278.963;287.375;293.178;305.330;
N=11;263.884;272.033;279.222;287.686;293.522;305.797;
N=12;263.936;272.177;279.410;287.931;293.810;306.140;
N=13;264.040;272.314;279.583;288.142;294.056;306.448;
N=14;264.086;272.411;279.713;288.314;294.260;306.747;
