alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=2;34.845;36.721;38.309;40.100;41.279;43.599;
N=3;36.022;38.448;40.571;43.048;44.736;48.211;
N=4;36.514;39.203;41.580;44.389;46.325;50.367;
N=5;36.842;39.679;42.202;45.213;47.300;51.707;
N=6;37.033;39.971;42.599;45.743;47.932;52.582;
N=7;37.167;40.177;42.879;46.124;48.395;53.204;
N=8;37.263;40.326;43.082;46.392;48.715;53.651;
N=9;37.377;40.482;43.281;46.653;49.024;54.095;
N=10;37.397;40.534;43.365;46.780;49.181;54.314;
N=11;37.448;40.611;43.464;46.915;49.343;54.542;
N=12;37.487;40.670;43.547;47.030;49.483;54.749;
N=13;37.518;40.720;43.620;47.129;49.601;54.916;
N=14;37.551;40.768;43.683;47.218;49.712;55.053;
N=15;37.575;40.809;43.737;47.288;49.795;55.190;
N=16;37.599;40.842;43.786;47.350;49.875;55.302;
N=17;37.617;40.870;43.823;47.408;49.943;55.377;
N=18;37.629;40.894;43.855;47.450;49.994;55.473;
N=19;37.645;40.916;43.887;47.487;50.036;55.523;
N=20;37.661;40.942;43.918;47.537;50.097;55.625;
N=21;37.675;40.961;43.941;47.571;50.134;55.662;
N=22;37.685;40.977;43.966;47.598;50.178;55.732;
N=23;37.697;40.995;43.992;47.633;50.215;55.791;
N=24;37.703;41.007;44.012;47.660;50.247;55.814;
N=25;37.715;41.021;44.027;47.687;50.276;55.878;
N=26;37.720;41.034;44.046;47.707;50.295;55.916;
N=27;37.729;41.044;44.058;47.725;50.323;55.962;
N=28;37.738;41.059;44.078;47.752;50.351;55.979;
N=29;37.740;41.061;44.083;47.764;50.367;55.999;
N=30;37.749;41.072;44.097;47.778;50.391;56.031;
N=31;37.753;41.085;44.116;47.802;50.417;56.053;
N=32;37.760;41.093;44.129;47.821;50.445;56.092;
N=33;37.761;41.098;44.131;47.829;50.453;56.114;
N=34;37.764;41.102;44.140;47.837;50.463;56.134;
N=35;37.773;41.109;44.150;47.851;50.475;56.153;
N=36;37.775;41.118;44.163;47.874;50.502;56.191;
N=37;37.781;41.125;44.172;47.878;50.515;56.194;
N=38;37.783;41.132;44.179;47.892;50.521;56.237;
N=39;37.788;41.138;44.188;47.903;50.533;56.239;
N=40;37.788;41.137;44.188;47.906;50.540;56.232;
N=41;37.791;41.143;44.195;47.913;50.553;56.275;
N=42;37.794;41.147;44.204;47.923;50.563;56.274;
N=43;37.734;41.087;44.144;47.871;50.510;56.228;
