alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;151.327;156.802;161.609;167.272;171.161;179.308;
N=5;151.953;157.666;162.700;168.648;172.744;181.330;
N=6;152.363;158.230;163.411;169.543;173.785;182.699;
N=7;152.643;158.629;163.913;170.182;174.510;183.628;
N=8;152.856;158.923;164.293;170.650;175.045;184.297;
N=9;153.018;159.145;164.576;171.015;175.478;184.868;
N=10;153.155;159.334;164.801;171.299;175.800;185.285;
N=11;153.255;159.479;164.989;171.528;176.060;185.652;
N=12;153.347;159.611;165.156;171.737;176.307;185.916;
N=13;153.415;159.699;165.278;171.896;176.492;186.174;
N=14;153.485;159.797;165.398;172.048;176.658;186.372;
N=15;153.534;159.868;165.484;172.169;176.813;186.573;
N=16;153.582;159.932;165.568;172.269;176.925;186.760;
N=17;153.625;159.993;165.640;172.366;177.044;186.937;
N=18;153.654;160.036;165.700;172.428;177.116;187.025;
N=19;153.681;160.084;165.771;172.526;177.224;187.136;
N=20;153.714;160.136;165.825;172.598;177.302;187.236;
