alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;147.048;152.440;157.183;162.764;166.598;174.637;
N=5;147.672;153.304;158.264;164.115;168.156;176.601;
N=6;148.069;153.861;158.977;165.020;169.202;177.956;
N=7;148.353;154.255;159.464;165.651;169.927;178.894;
N=8;148.559;154.545;159.836;166.114;170.450;179.598;
N=9;148.719;154.764;160.113;166.458;170.870;180.132;
N=10;148.852;154.944;160.343;166.754;171.201;180.587;
N=11;148.960;155.097;160.538;167.006;171.480;180.924;
N=12;149.036;155.209;160.676;167.180;171.690;181.185;
N=13;149.109;155.307;160.810;167.343;171.876;181.439;
N=14;149.176;155.401;160.918;167.482;172.039;181.674;
N=15;149.232;155.478;161.019;167.607;172.185;181.853;
N=16;149.274;155.541;161.105;167.718;172.310;181.988;
N=17;149.313;155.594;161.170;167.810;172.417;182.129;
N=18;149.357;155.650;161.239;167.888;172.510;182.271;
N=19;149.385;155.695;161.297;167.958;172.583;182.359;
N=20;149.410;155.725;161.341;168.011;172.655;182.439;
