alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;173.702;179.567;184.715;190.772;194.942;203.617;
N=5;174.372;180.493;185.882;192.232;196.606;205.776;
N=6;174.813;181.095;186.635;193.183;197.682;207.152;
N=7;175.116;181.513;187.160;193.847;198.473;208.178;
N=8;175.349;181.841;187.572;194.349;199.053;208.924;
N=9;175.517;182.076;187.867;194.739;199.487;209.476;
N=10;175.662;182.269;188.116;195.034;199.838;209.910;
N=11;175.778;182.430;188.306;195.284;200.130;210.315;
N=12;175.864;182.558;188.475;195.495;200.361;210.568;
N=13;175.942;182.657;188.607;195.665;200.554;210.839;
N=14;176.013;182.763;188.739;195.826;200.736;211.088;
N=15;176.073;182.840;188.832;195.954;200.894;211.279;
N=16;176.121;182.905;188.922;196.065;201.024;211.445;
N=17;176.157;182.970;189.006;196.173;201.148;211.628;
N=18;176.194;183.029;189.078;196.268;201.256;211.769;
