alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=2;44.849;47.018;48.867;50.966;52.363;55.150;
N=3;46.185;48.944;51.354;54.170;56.095;60.071;
N=4;46.783;49.822;52.505;55.682;57.869;62.445;
N=5;47.124;50.328;53.175;56.561;58.904;63.844;
N=6;47.342;50.651;53.605;57.128;59.587;64.787;
N=7;47.495;50.880;53.912;57.544;60.074;65.434;
N=8;47.606;51.052;54.141;57.844;60.437;65.942;
N=9;47.695;51.182;54.313;58.072;60.705;66.312;
N=10;47.699;51.226;54.401;58.220;60.894;66.599;
N=11;47.821;51.369;54.561;58.407;61.104;66.870;
N=12;47.866;51.439;54.658;58.537;61.259;67.077;
N=13;47.906;51.498;54.734;58.642;61.379;67.283;
N=14;47.939;51.547;54.802;58.730;61.489;67.395;
N=15;47.968;51.594;54.862;58.812;61.591;67.554;
N=16;47.990;51.629;54.911;58.869;61.651;67.629;
N=17;48.014;51.662;54.958;58.938;61.742;67.746;
N=18;48.036;51.694;54.997;58.989;61.802;67.858;
N=19;48.053;51.720;55.033;59.033;61.860;67.910;
N=20;48.068;51.744;55.063;59.083;61.909;68.009;
N=21;48.081;51.761;55.091;59.120;61.966;68.073;
N=22;48.095;51.785;55.118;59.161;62.001;68.108;
N=23;48.107;51.807;55.148;59.192;62.042;68.179;
N=24;48.117;51.819;55.164;59.217;62.078;68.225;
N=25;48.128;51.837;55.190;59.257;62.120;68.266;
N=26;48.139;51.852;55.206;59.269;62.124;68.291;
N=27;48.144;51.859;55.219;59.287;62.159;68.345;
N=28;48.153;51.872;55.238;59.315;62.182;68.399;
N=29;48.162;51.885;55.255;59.331;62.215;68.400;
N=30;48.169;51.896;55.271;59.353;62.247;68.456;
N=31;48.178;51.908;55.286;59.375;62.264;68.464;
N=32;48.183;51.918;55.295;59.391;62.279;68.491;
N=33;48.183;51.920;55.301;59.399;62.294;68.547;
N=34;48.189;51.928;55.313;59.415;62.313;68.541;
N=35;48.193;51.936;55.322;59.428;62.320;68.581;
N=36;48.204;51.948;55.339;59.448;62.351;68.588;
N=37;48.204;51.952;55.350;59.462;62.366;68.599;
N=38;48.208;51.956;55.356;59.472;62.377;68.643;
N=39;48.212;51.962;55.360;59.484;62.391;68.651;
