alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=5;267.369;274.999;281.664;289.486;294.860;306.060;
N=6;267.937;275.751;282.598;290.647;296.200;307.735;
N=7;268.253;276.251;283.247;291.452;297.106;309.000;
N=8;268.567;276.651;283.728;292.055;297.785;309.780;
N=9;268.796;276.948;284.105;292.532;298.329;310.505;
N=10;268.953;277.178;284.397;292.887;298.735;311.002;
N=11;269.114;277.381;284.645;293.195;299.098;311.451;
N=12;269.198;277.528;284.844;293.450;299.387;311.804;
N=13;269.313;277.668;284.999;293.636;299.609;312.172;
N=14;269.445;277.801;285.143;293.825;299.823;312.406;
