alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=3;95.572;99.586;103.097;107.208;110.023;115.834;
N=4;96.439;100.805;104.650;109.188;112.317;118.832;
N=5;96.935;101.511;105.551;110.335;113.640;120.577;
N=6;97.258;101.967;106.134;111.081;114.505;121.709;
N=7;97.486;102.291;106.555;111.627;115.139;122.549;
N=8;97.654;102.530;106.862;112.019;115.602;123.147;
N=9;97.783;102.712;107.092;112.313;115.953;123.616;
N=10;97.887;102.858;107.284;112.559;116.235;124.010;
N=11;97.969;102.975;107.433;112.750;116.447;124.287;
N=12;98.045;103.081;107.571;112.924;116.649;124.542;
N=13;98.096;103.158;107.668;113.053;116.817;124.772;
N=14;98.147;103.233;107.769;113.173;116.952;124.957;
N=15;98.187;103.291;107.841;113.280;117.069;125.102;
N=16;98.226;103.342;107.907;113.362;117.166;125.269;
N=17;98.265;103.398;107.980;113.450;117.278;125.373;
N=18;98.287;103.432;108.023;113.517;117.345;125.488;
N=19;98.316;103.475;108.073;113.582;117.413;125.560;
N=20;98.337;103.504;108.118;113.634;117.472;125.674;
N=21;98.358;103.531;108.154;113.683;117.539;125.736;
N=22;98.384;103.569;108.194;113.739;117.611;125.823;
N=23;98.403;103.593;108.229;113.777;117.645;125.908;
N=24;98.417;103.617;108.263;113.819;117.711;125.966;
N=25;98.426;103.629;108.276;113.839;117.723;125.972;
