alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=3;96.652;100.692;104.222;108.353;111.183;117.057;
N=4;97.527;101.916;105.784;110.340;113.481;120.043;
N=5;98.026;102.626;106.693;111.505;114.831;121.788;
N=6;98.350;103.084;107.275;112.251;115.695;122.957;
N=7;98.579;103.406;107.694;112.792;116.326;123.784;
N=8;98.746;103.648;108.000;113.177;116.769;124.369;
N=9;98.878;103.833;108.236;113.484;117.131;124.839;
N=10;98.980;103.978;108.426;113.737;117.422;125.222;
N=11;99.064;104.098;108.575;113.920;117.645;125.520;
N=12;99.135;104.200;108.706;114.087;117.843;125.793;
N=13;99.196;104.288;108.821;114.240;118.016;126.005;
N=14;99.250;104.359;108.914;114.353;118.156;126.216;
N=15;99.291;104.419;108.990;114.451;118.263;126.358;
N=16;99.325;104.470;109.058;114.540;118.370;126.483;
N=17;99.359;104.521;109.124;114.635;118.468;126.615;
N=18;99.390;104.564;109.176;114.696;118.548;126.725;
N=19;99.414;104.601;109.227;114.750;118.604;126.804;
N=20;99.434;104.629;109.263;114.807;118.689;126.916;
N=21;99.459;104.667;109.314;114.868;118.742;126.988;
N=22;99.477;104.690;109.339;114.902;118.791;127.046;
N=23;99.494;104.712;109.378;114.949;118.844;127.126;
N=24;99.516;104.744;109.412;115.000;118.908;127.196;
N=25;99.529;104.760;109.433;115.024;118.934;127.224;
