alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;171.574;177.404;182.523;188.536;192.673;201.308;
N=5;172.244;178.325;183.676;189.985;194.329;203.428;
N=6;172.678;178.926;184.427;190.930;195.423;204.856;
N=7;172.983;179.347;184.959;191.607;196.209;205.862;
N=8;173.207;179.658;185.354;192.098;196.769;206.580;
N=9;173.380;179.896;185.659;192.481;197.199;207.136;
N=10;173.522;180.093;185.893;192.788;197.566;207.587;
N=11;173.628;180.246;186.097;193.027;197.843;207.999;
N=12;173.731;180.383;186.271;193.246;198.086;208.314;
N=13;173.805;180.484;186.388;193.413;198.273;208.531;
N=14;173.868;180.574;186.513;193.563;198.462;208.750;
N=15;173.932;180.659;186.622;193.701;198.616;208.946;
N=16;173.982;180.731;186.707;193.811;198.743;209.107;
N=17;174.011;180.785;186.792;193.913;198.843;209.272;
N=18;174.052;180.842;186.854;193.986;198.942;209.420;
