alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=3;90.155;94.052;97.460;101.450;104.186;109.837;
N=4;91.003;95.244;98.979;103.384;106.422;112.755;
N=5;91.482;95.928;99.859;104.515;107.742;114.478;
N=6;91.796;96.371;100.425;105.242;108.575;115.616;
N=7;92.017;96.688;100.834;105.762;109.186;116.405;
N=8;92.180;96.920;101.132;106.144;109.623;116.992;
N=9;92.304;97.099;101.366;106.446;109.985;117.462;
N=10;92.403;97.241;101.546;106.679;110.254;117.817;
N=11;92.485;97.357;101.697;106.882;110.483;118.131;
N=12;92.553;97.453;101.824;107.033;110.669;118.375;
N=13;92.608;97.533;101.925;107.173;110.835;118.595;
N=14;92.654;97.599;102.009;107.288;110.961;118.790;
N=15;92.696;97.657;102.087;107.386;111.080;118.900;
N=16;92.735;97.716;102.162;107.479;111.195;119.099;
N=17;92.767;97.761;102.217;107.553;111.277;119.198;
N=18;92.798;97.798;102.273;107.619;111.355;119.274;
N=19;92.822;97.836;102.319;107.684;111.432;119.391;
N=20;92.845;97.870;102.360;107.729;111.485;119.459;
N=21;92.867;97.907;102.406;107.785;111.551;119.537;
N=22;92.882;97.928;102.437;107.827;111.606;119.655;
N=23;92.897;97.950;102.463;107.866;111.648;119.693;
N=24;92.917;97.974;102.494;107.913;111.702;119.761;
N=25;92.937;97.999;102.532;107.953;111.737;119.807;
N=26;92.943;98.012;102.548;107.977;111.769;119.833;
