alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;216.081;222.618;228.362;235.090;239.722;249.393;
N=5;216.826;223.639;229.630;236.677;241.554;251.698;
N=6;217.323;224.321;230.479;237.749;242.762;253.233;
N=7;217.671;224.794;231.076;238.486;243.623;254.296;
N=8;217.877;225.130;231.515;239.036;244.247;255.167;
N=9;218.093;225.411;231.856;239.475;244.734;255.795;
N=10;218.246;225.620;232.108;239.796;245.118;256.266;
N=11;218.284;225.763;232.338;240.085;245.448;256.681;
N=12;218.447;225.922;232.507;240.294;245.683;256.978;
N=13;218.542;226.043;232.658;240.492;245.903;257.275;
N=14;218.615;226.146;232.782;240.624;246.048;257.490;
N=15;218.644;226.230;232.911;240.802;246.259;257.756;
N=16;218.705;226.304;233.003;240.920;246.406;257.911;
