alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;218.197;224.768;230.535;237.296;241.949;251.677;
N=5;218.833;225.704;231.775;238.900;243.789;253.977;
N=6;219.445;226.476;232.658;239.960;244.994;255.551;
N=7;219.782;226.931;233.252;240.698;245.837;256.607;
N=8;220.021;227.288;233.686;241.241;246.462;257.449;
N=9;220.235;227.572;234.040;241.670;246.957;258.007;
N=10;220.356;227.762;234.304;242.041;247.366;258.520;
N=11;220.431;227.931;234.531;242.313;247.688;258.962;
N=12;220.595;228.087;234.694;242.514;247.935;259.309;
N=13;220.687;228.209;234.842;242.700;248.143;259.559;
N=14;220.751;228.296;234.978;242.874;248.330;259.810;
N=15;220.809;228.407;235.105;243.024;248.508;260.081;
N=16;220.867;228.478;235.200;243.145;248.644;260.249;
