alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=5;265.339;272.895;279.520;287.311;292.667;303.839;
N=6;265.889;273.632;280.433;288.444;293.962;305.529;
N=7;266.256;274.142;281.081;289.249;294.880;306.686;
N=8;266.529;274.525;281.550;289.843;295.569;307.496;
N=9;266.746;274.823;281.925;290.309;296.090;308.185;
N=10;266.897;275.051;282.220;290.666;296.502;308.744;
N=11;267.010;275.239;282.464;290.980;296.857;309.188;
N=12;267.165;275.406;282.650;291.207;297.114;309.537;
N=13;267.268;275.545;282.837;291.423;297.358;309.801;
N=14;267.320;275.629;282.961;291.615;297.571;310.098;
