alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;185.385;191.441;196.758;203.008;207.314;216.296;
N=5;186.088;192.401;197.958;204.515;209.035;218.480;
N=6;186.532;193.019;198.736;205.480;210.139;219.897;
N=7;186.857;193.465;199.298;206.189;210.963;220.970;
N=8;187.084;193.785;199.698;206.686;211.524;221.651;
N=9;187.259;194.026;200.013;207.083;211.989;222.299;
N=10;187.407;194.236;200.267;207.413;212.352;222.757;
N=11;187.493;194.378;200.460;207.666;212.652;223.162;
N=12;187.621;194.523;200.632;207.878;212.890;223.446;
N=13;187.691;194.637;200.784;208.061;213.094;223.683;
N=14;187.760;194.725;200.889;208.199;213.258;223.950;
N=15;187.816;194.814;200.996;208.336;213.423;224.128;
N=16;187.874;194.890;201.100;208.466;213.587;224.305;
N=17;187.927;194.966;201.194;208.580;213.707;224.498;
N=18;187.950;194.997;201.243;208.645;213.774;224.602;
