alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;194.928;201.136;206.587;212.985;217.392;226.557;
N=5;195.639;202.114;207.809;214.518;219.134;228.808;
N=6;196.107;202.764;208.623;215.542;220.312;230.313;
N=7;196.432;203.203;209.178;216.236;221.108;231.357;
N=8;196.671;203.532;209.594;216.745;221.697;232.082;
N=9;196.851;203.785;209.906;217.157;222.159;232.672;
N=10;197.006;203.992;210.170;217.482;222.539;233.146;
N=11;197.075;204.142;210.379;217.743;222.836;233.557;
N=12;197.210;204.292;210.550;217.966;223.111;233.900;
N=13;197.297;204.416;210.699;218.161;223.318;234.201;
N=14;197.375;204.518;210.835;218.313;223.488;234.406;
N=15;197.427;204.594;210.931;218.440;223.646;234.598;
N=16;197.474;204.665;211.018;218.550;223.782;234.781;
N=17;197.525;204.737;211.110;218.682;223.910;234.919;
