alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=3;84.727;88.502;91.803;95.667;98.316;103.783;
N=4;85.547;89.659;93.281;97.555;100.497;106.648;
N=5;86.012;90.321;94.137;98.653;101.776;108.334;
N=6;86.318;90.757;94.694;99.371;102.617;109.448;
N=7;86.530;91.064;95.087;99.873;103.195;110.230;
N=8;86.687;91.288;95.378;100.256;103.645;110.802;
N=9;86.810;91.462;95.601;100.542;103.982;111.255;
N=10;86.902;91.593;95.777;100.767;104.250;111.633;
N=11;86.981;91.709;95.927;100.964;104.468;111.896;
N=12;87.050;91.808;96.052;101.122;104.661;112.173;
N=13;87.105;91.889;96.156;101.255;104.817;112.362;
N=14;87.151;91.952;96.236;101.369;104.945;112.536;
N=15;87.189;92.008;96.311;101.451;105.048;112.708;
N=16;87.227;92.061;96.384;101.558;105.172;112.845;
N=17;87.251;92.101;96.431;101.619;105.235;112.971;
N=18;87.283;92.145;96.490;101.694;105.327;113.040;
N=19;87.305;92.177;96.534;101.756;105.394;113.175;
N=20;87.330;92.212;96.579;101.812;105.459;113.257;
N=21;87.351;92.237;96.608;101.850;105.518;113.338;
N=22;87.366;92.265;96.648;101.901;105.583;113.388;
N=23;87.389;92.295;96.686;101.942;105.632;113.467;
N=24;87.400;92.311;96.705;101.971;105.652;113.502;
N=25;87.411;92.329;96.727;102.004;105.706;113.562;
N=26;87.429;92.354;96.760;102.049;105.746;113.642;
N=27;87.438;92.366;96.774;102.059;105.757;113.662;
N=28;87.446;92.380;96.796;102.092;105.791;113.676;
