alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=5;238.994;246.167;252.454;259.856;264.964;275.574;
N=6;239.477;246.859;253.336;260.958;266.203;277.186;
N=7;239.844;247.350;253.953;261.714;267.075;278.285;
N=8;240.066;247.703;254.404;262.312;267.759;279.128;
N=9;240.288;247.997;254.770;262.741;268.238;279.780;
N=10;240.461;248.209;255.027;263.097;268.666;280.316;
N=11;240.554;248.395;255.279;263.396;268.999;280.745;
N=12;240.658;248.539;255.465;263.622;269.258;281.084;
N=13;240.752;248.659;255.609;263.808;269.470;281.358;
N=14;240.847;248.777;255.740;263.967;269.667;281.601;
N=15;240.903;248.872;255.874;264.139;269.848;281.832;
