alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;228.747;235.482;241.383;248.315;253.066;262.975;
N=5;229.522;236.534;242.700;249.947;254.934;265.375;
N=6;229.958;237.189;243.541;251.024;256.171;266.955;
N=7;230.335;237.688;244.155;251.773;257.037;268.063;
N=8;230.606;238.051;244.596;252.340;257.672;268.856;
N=9;230.764;238.305;244.948;252.779;258.176;269.473;
N=10;230.943;238.546;245.231;253.124;258.571;270.002;
N=11;231.084;238.723;245.445;253.405;258.914;270.428;
N=12;231.118;238.845;245.626;253.622;259.151;270.732;
N=13;231.237;238.975;245.788;253.830;259.387;271.044;
N=14;231.332;239.098;245.936;254.003;259.584;271.337;
N=15;231.405;239.192;246.053;254.147;259.756;271.564;
