alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=5;251.568;258.984;265.465;273.068;278.295;289.205;
N=6;252.053;259.642;266.335;274.177;279.566;290.836;
N=7;252.471;260.208;266.985;274.964;280.463;291.955;
N=8;252.713;260.571;267.459;275.555;281.135;292.790;
N=9;252.988;260.880;267.813;275.981;281.624;293.432;
N=10;253.097;261.090;268.103;276.358;282.047;293.981;
N=11;253.249;261.285;268.341;276.649;282.393;294.413;
N=12;257.513;265.048;271.771;279.791;285.370;297.180;
N=13;257.644;265.204;271.959;280.013;285.620;297.450;
N=14;253.580;261.695;268.842;277.271;283.097;295.334;
N=15;253.652;261.791;268.959;277.423;283.264;295.562;
