alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=3;107.441;111.703;115.425;119.788;122.775;128.959;
N=4;108.367;112.996;117.073;121.869;125.177;132.090;
N=5;108.889;113.731;118.010;123.061;126.563;133.900;
N=6;109.232;114.218;118.628;123.859;127.474;135.078;
N=7;109.473;114.556;119.059;124.411;128.122;135.935;
N=8;109.654;114.810;119.388;124.823;128.602;136.554;
N=9;109.793;115.007;119.637;125.147;128.967;137.033;
N=10;109.897;115.156;119.830;125.397;129.262;137.447;
N=11;109.985;115.280;119.989;125.604;129.515;137.768;
N=12;110.062;115.393;120.132;125.783;129.713;138.032;
N=13;110.123;115.478;120.244;125.915;129.868;138.238;
N=14;110.177;115.554;120.336;126.049;130.020;138.448;
N=15;110.220;115.621;120.423;126.153;130.138;138.589;
N=16;110.261;115.676;120.496;126.244;130.251;138.752;
N=17;110.299;115.721;120.555;126.334;130.357;138.883;
N=18;110.330;115.772;120.618;126.401;130.429;138.966;
N=19;110.359;115.809;120.668;126.478;130.520;139.095;
N=20;110.382;115.841;120.707;126.519;130.578;139.175;
N=21;110.403;115.872;120.747;126.584;130.653;139.273;
N=22;110.424;115.905;120.789;126.626;130.706;139.339;
N=23;110.445;115.933;120.829;126.672;130.741;139.423;
N=24;110.462;115.959;120.863;126.726;130.808;139.450;
