alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=2;23.518;25.000;26.238;27.605;28.485;30.147;
N=3;24.484;26.461;28.182;30.178;31.530;34.277;
N=4;24.909;27.122;29.081;31.398;32.991;36.304;
N=5;25.145;27.498;29.599;32.107;33.851;37.512;
N=6;25.297;27.743;29.940;32.576;34.420;38.323;
N=7;25.401;27.910;30.173;32.901;34.815;38.901;
N=8;25.480;28.036;30.352;33.154;35.119;39.330;
N=9;25.539;28.134;30.487;33.342;35.352;39.664;
N=10;25.587;28.206;30.591;33.488;35.536;39.928;
N=11;25.633;28.280;30.691;33.621;35.692;40.163;
N=12;25.656;28.322;30.752;33.712;35.812;40.329;
N=13;25.682;28.364;30.813;33.798;35.913;40.487;
N=14;25.705;28.403;30.865;33.869;36.000;40.597;
N=15;25.722;28.432;30.907;33.932;36.079;40.742;
N=16;25.740;28.461;30.947;33.990;36.147;40.815;
N=17;25.755;28.485;30.983;34.035;36.205;40.916;
N=18;25.770;28.509;31.017;34.084;36.264;41.005;
N=19;25.779;28.525;31.040;34.121;36.314;41.066;
N=20;25.790;28.544;31.064;34.154;36.350;41.129;
N=21;25.802;28.561;31.090;34.187;36.390;41.178;
N=22;25.809;28.576;31.108;34.213;36.424;41.239;
N=23;25.818;28.586;31.125;34.237;36.456;41.280;
N=24;25.823;28.598;31.142;34.263;36.487;41.328;
N=25;25.831;28.610;31.161;34.285;36.513;41.372;
N=26;25.836;28.618;31.173;34.307;36.539;41.396;
N=27;25.841;28.625;31.184;34.323;36.559;41.437;
N=28;25.849;28.638;31.197;34.340;36.580;41.466;
N=29;25.853;28.647;31.212;34.363;36.610;41.514;
N=30;25.860;28.656;31.221;34.370;36.619;41.513;
N=31;25.866;28.664;31.233;34.387;36.640;41.556;
N=32;25.866;28.670;31.242;34.405;36.657;41.571;
N=33;25.869;28.673;31.248;34.410;36.668;41.605;
N=34;25.876;28.682;31.254;34.419;36.680;41.612;
N=35;25.878;28.687;31.268;34.435;36.700;41.626;
N=36;25.880;28.688;31.270;34.443;36.707;41.639;
N=37;25.883;28.694;31.278;34.458;36.727;41.671;
N=38;25.885;28.698;31.284;34.465;36.735;41.695;
N=39;25.890;28.705;31.299;34.479;36.750;41.712;
N=40;25.890;28.707;31.299;34.475;36.749;41.710;
N=41;25.891;28.710;31.302;34.489;36.766;41.729;
N=42;25.897;28.718;31.309;34.503;36.783;41.750;
N=43;25.900;28.718;31.314;34.507;36.791;41.767;
N=44;25.900;28.720;31.315;34.503;36.784;41.775;
N=45;25.905;28.727;31.320;34.518;36.805;41.801;
N=46;25.907;28.730;31.330;34.527;36.816;41.805;
N=47;25.906;28.732;31.334;34.528;36.810;41.806;
N=48;25.907;28.736;31.337;34.539;36.826;41.820;
N=49;25.909;28.737;31.338;34.538;36.825;41.819;
N=50;25.910;28.738;31.339;34.545;36.835;41.854;
N=51;25.911;28.740;31.344;34.550;36.842;41.839;
N=52;25.914;28.746;31.351;34.556;36.844;41.848;
N=53;25.918;28.750;31.354;34.558;36.850;41.862;
N=54;25.914;28.747;31.353;34.562;36.855;41.879;
N=55;25.918;28.751;31.360;34.573;36.865;41.887;
