alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;199.158;205.435;210.948;217.428;221.881;231.170;
N=5;199.881;206.425;212.181;218.953;223.625;233.383;
N=6;200.360;207.080;213.003;219.993;224.828;234.941;
N=7;200.681;207.527;213.564;220.690;225.619;235.951;
N=8;200.928;207.865;213.988;221.236;226.236;236.722;
N=9;201.111;208.117;214.301;221.629;226.681;237.335;
N=10;201.222;208.311;214.567;221.965;227.081;237.807;
N=11;201.308;208.463;214.780;222.228;227.369;238.219;
N=12;201.460;208.629;214.949;222.448;227.624;238.534;
N=13;201.547;208.746;215.104;222.637;227.851;238.788;
N=14;201.577;208.818;215.209;222.762;228.012;239.040;
N=15;201.658;208.928;215.336;222.911;228.173;239.256;
N=16;201.717;208.995;215.424;223.041;228.308;239.391;
N=17;201.766;209.065;215.510;223.154;228.448;239.587;
