alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=5;277.950;285.683;292.469;300.433;305.903;317.342;
N=6;278.475;286.427;293.396;301.606;307.253;319.067;
N=7;278.883;286.967;294.060;302.423;308.191;320.200;
N=8;279.178;287.359;294.544;303.027;308.866;321.117;
N=9;279.364;287.645;294.924;303.493;309.396;321.747;
N=10;279.558;287.894;295.228;303.874;309.840;322.353;
N=11;279.661;288.078;295.472;304.167;310.175;322.775;
N=12;279.773;288.240;295.680;304.445;310.495;323.169;
N=13;279.888;288.384;295.862;304.660;310.734;323.505;
N=14;279.984;288.504;295.996;304.842;310.947;323.738;
