alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;217.143;223.702;229.451;236.204;240.851;250.555;
N=5;217.873;224.689;230.685;237.781;242.672;252.837;
N=6;218.378;225.397;231.577;238.864;243.879;254.406;
N=7;218.718;225.865;232.160;239.595;244.714;255.480;
N=8;218.965;226.218;232.596;240.138;245.337;256.295;
N=9;219.158;226.482;232.933;240.569;245.839;256.908;
N=10;219.311;226.688;233.207;240.913;246.233;257.378;
N=11;219.430;226.864;233.422;241.177;246.538;257.803;
N=12;219.536;227.012;233.601;241.397;246.785;258.109;
N=13;219.622;227.131;233.753;241.605;247.032;258.426;
N=14;219.703;227.234;233.879;241.761;247.203;258.673;
N=15;219.743;227.316;233.997;241.909;247.370;258.897;
N=16;219.806;227.404;234.102;242.041;247.522;259.037;
