alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;224.536;231.199;237.052;243.925;248.642;258.450;
N=5;225.295;232.241;238.345;245.537;250.482;260.825;
N=6;225.787;232.912;239.196;246.598;251.693;262.386;
N=7;226.107;233.394;239.800;247.359;252.569;263.488;
N=8;226.367;233.745;240.239;247.907;253.198;264.300;
N=9;226.528;233.991;240.564;248.333;253.686;264.918;
N=10;226.696;234.226;240.848;248.677;254.076;265.404;
N=11;226.814;234.410;241.090;248.966;254.406;265.875;
N=12;226.956;234.567;241.274;249.195;254.685;266.176;
N=13;226.990;234.668;241.421;249.396;254.892;266.420;
N=14;227.078;234.776;241.555;249.569;255.095;266.678;
N=15;227.147;234.868;241.663;249.703;255.246;266.899;
N=16;227.218;234.948;241.771;249.846;255.410;267.126;
