alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;179.015;184.969;190.195;196.340;200.565;209.391;
N=5;179.697;185.903;191.371;197.816;202.263;211.553;
N=6;180.145;186.525;192.146;198.782;203.361;212.961;
N=7;180.458;186.958;192.681;199.470;204.159;213.980;
N=8;180.679;187.262;193.082;199.963;204.719;214.701;
N=9;180.859;187.509;193.386;200.349;205.183;215.316;
N=10;181.001;187.710;193.634;200.668;205.532;215.782;
N=11;181.082;187.853;193.835;200.927;205.829;216.163;
N=12;181.204;188.001;194.005;201.130;206.054;216.452;
N=13;181.282;188.110;194.143;201.300;206.266;216.732;
N=14;181.363;188.212;194.274;201.469;206.456;216.972;
N=15;181.402;188.285;194.375;201.604;206.607;217.156;
N=16;181.453;188.348;194.453;201.703;206.729;217.300;
N=17;181.501;188.422;194.546;201.804;206.842;217.456;
N=18;181.536;188.470;194.603;201.898;206.944;217.582;
