alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=5;254.807;262.213;268.707;276.345;281.598;292.568;
N=6;255.308;262.927;269.617;277.478;282.891;294.209;
N=7;255.691;263.437;270.242;278.261;283.784;295.374;
N=8;255.963;263.798;270.699;278.840;284.448;296.184;
N=9;256.151;264.092;271.083;279.308;284.970;296.878;
N=10;256.333;264.332;271.369;279.670;285.406;297.374;
N=11;256.422;264.501;271.591;279.950;285.724;297.804;
N=12;256.533;264.655;271.787;280.198;285.995;298.147;
N=13;256.646;264.807;271.975;280.429;286.256;298.454;
N=14;256.738;264.922;272.110;280.594;286.457;298.755;
N=15;256.814;265.018;272.220;280.734;286.622;298.978;
