alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=5;294.619;302.671;309.698;317.919;323.562;335.327;
N=6;295.225;303.458;310.659;319.107;324.910;337.010;
N=7;295.618;304.002;311.334;319.953;325.872;338.275;
N=8;295.935;304.416;311.839;320.566;326.559;339.119;
N=9;296.132;304.709;312.218;321.062;327.141;339.869;
N=10;296.385;304.982;312.530;321.424;327.559;340.410;
N=11;296.552;305.190;312.786;321.747;327.921;340.874;
N=12;296.596;305.334;312.992;322.009;328.224;341.223;
N=13;296.718;305.482;313.162;322.207;328.450;341.525;
