alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=2;47.057;49.286;51.189;53.355;54.794;57.663;
N=3;48.425;51.252;53.724;56.613;58.584;62.667;
N=4;48.998;52.113;54.865;58.118;60.358;65.061;
N=5;49.383;52.659;55.574;59.040;61.442;66.494;
N=6;49.611;52.998;56.019;59.626;62.135;67.429;
N=7;49.767;53.231;56.329;60.038;62.627;68.123;
N=8;49.885;53.407;56.563;60.342;62.988;68.595;
N=9;49.974;53.538;56.735;60.584;63.273;69.013;
N=10;50.046;53.644;56.879;60.761;63.480;69.290;
N=11;50.100;53.732;56.996;60.931;63.679;69.568;
N=12;50.151;53.805;57.092;61.050;63.823;69.774;
N=13;50.191;53.864;57.170;61.152;63.946;69.933;
N=14;50.226;53.918;57.241;61.250;64.072;70.073;
N=15;50.254;53.959;57.300;61.331;64.167;70.248;
N=16;50.278;53.996;57.350;61.394;64.238;70.338;
N=17;50.304;54.034;57.396;61.460;64.317;70.449;
N=18;50.320;54.059;57.433;61.506;64.375;70.539;
N=19;50.339;54.087;57.467;61.550;64.431;70.601;
N=20;50.356;54.116;57.509;61.609;64.491;70.683;
N=21;50.371;54.139;57.536;61.647;64.538;70.741;
N=22;50.387;54.157;57.558;61.678;64.582;70.813;
N=23;50.398;54.174;57.589;61.709;64.619;70.845;
N=24;50.412;54.197;57.615;61.752;64.666;70.934;
N=25;50.416;54.204;57.634;61.768;64.695;70.957;
N=26;50.430;54.226;57.651;61.798;64.724;71.001;
N=27;50.436;54.234;57.661;61.816;64.742;71.046;
N=28;50.447;54.248;57.683;61.845;64.775;71.075;
N=29;50.454;54.258;57.703;61.865;64.794;71.111;
N=30;50.460;54.271;57.713;61.888;64.830;71.152;
N=31;50.461;54.275;57.721;61.893;64.836;71.176;
N=32;50.470;54.284;57.736;61.918;64.869;71.210;
N=33;50.476;54.293;57.749;61.930;64.883;71.222;
N=34;50.482;54.303;57.760;61.945;64.903;71.282;
N=35;50.489;54.312;57.771;61.958;64.912;71.287;
N=36;50.493;54.321;57.783;61.976;64.931;71.306;
N=37;50.497;54.324;57.786;61.987;64.942;71.329;
N=38;50.502;54.332;57.799;61.994;64.959;71.325;
