alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=3;104.206;108.399;112.068;116.368;119.311;125.419;
N=4;105.114;109.675;113.688;118.420;121.681;128.480;
N=5;105.637;110.411;114.626;119.614;123.068;130.277;
N=6;105.971;110.885;115.236;120.395;123.958;131.478;
N=7;106.212;111.221;115.660;120.932;124.586;132.283;
N=8;106.387;111.469;115.977;121.334;125.060;132.925;
N=9;106.525;111.661;116.225;121.654;125.431;133.407;
N=10;106.631;111.815;116.421;121.907;125.720;133.780;
N=11;106.716;111.933;116.575;122.109;125.961;134.120;
N=12;106.785;112.038;116.712;122.277;126.152;134.371;
N=13;106.850;112.129;116.824;122.426;126.333;134.608;
N=14;106.895;112.193;116.911;122.543;126.458;134.759;
N=15;106.954;112.272;117.004;122.656;126.602;134.943;
N=16;106.993;112.324;117.077;122.750;126.701;135.079;
N=17;107.024;112.368;117.132;122.829;126.797;135.217;
N=18;107.054;112.413;117.194;122.902;126.877;135.326;
N=19;107.075;112.446;117.231;122.944;126.935;135.384;
N=20;107.103;112.485;117.281;123.013;127.009;135.505;
N=21;107.122;112.513;117.323;123.065;127.078;135.598;
N=22;107.144;112.546;117.371;123.130;127.151;135.706;
N=23;107.162;112.572;117.400;123.161;127.191;135.717;
N=24;107.181;112.599;117.433;123.209;127.239;135.794;
N=25;107.202;112.623;117.456;123.242;127.274;135.834;
