alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;231.884;238.653;244.613;251.590;256.390;266.408;
N=5;232.652;239.733;245.947;253.248;258.268;268.746;
N=6;233.116;240.412;246.808;254.338;259.538;270.381;
N=7;233.490;240.913;247.433;255.116;260.421;271.527;
N=8;233.708;241.232;247.851;255.638;261.031;272.279;
N=9;233.923;241.542;248.230;256.116;261.566;272.967;
N=10;234.092;241.760;248.502;256.447;261.940;273.445;
N=11;234.186;241.912;248.691;256.707;262.245;273.871;
N=12;234.280;242.077;248.917;256.981;262.549;274.257;
N=13;234.393;242.211;249.084;257.191;262.777;274.495;
N=14;234.474;242.315;249.204;257.342;262.973;274.784;
N=15;234.553;242.411;249.333;257.486;263.126;274.963;
