alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=3;89.071;92.944;96.333;100.296;103.007;108.627;
N=4;89.911;94.125;97.839;102.221;105.241;111.552;
N=5;90.392;94.810;98.718;103.341;106.536;113.250;
N=6;90.702;95.252;99.285;104.079;107.396;114.387;
N=7;90.920;95.563;99.687;104.588;107.996;115.154;
N=8;91.082;95.790;99.977;104.963;108.429;115.764;
N=9;91.206;95.972;100.209;105.270;108.791;116.226;
N=10;91.305;96.111;100.391;105.500;109.061;116.596;
N=11;91.387;96.230;100.542;105.695;109.283;116.872;
N=12;91.450;96.321;100.662;105.843;109.462;117.129;
N=13;91.507;96.401;100.766;105.981;109.617;117.331;
N=14;91.554;96.471;100.859;106.111;109.768;117.512;
N=15;91.598;96.533;100.939;106.203;109.876;117.690;
N=16;91.634;96.583;101.005;106.284;109.972;117.809;
N=17;91.666;96.630;101.062;106.369;110.078;117.934;
N=18;91.694;96.670;101.117;106.433;110.155;118.046;
N=19;91.718;96.709;101.165;106.500;110.229;118.167;
N=20;91.745;96.744;101.209;106.556;110.285;118.208;
N=21;91.764;96.771;101.245;106.595;110.336;118.299;
N=22;91.782;96.798;101.283;106.650;110.408;118.357;
N=23;91.798;96.823;101.319;106.695;110.451;118.457;
N=24;91.812;96.844;101.341;106.727;110.492;118.514;
N=25;91.823;96.863;101.365;106.753;110.531;118.540;
N=26;91.842;96.882;101.390;106.795;110.559;118.620;
