alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=2;31.476;33.243;34.735;36.411;37.509;39.654;
N=3;32.594;34.892;36.900;39.243;40.834;44.086;
N=4;33.089;35.641;37.902;40.579;42.422;46.257;
N=5;33.369;36.071;38.482;41.356;43.349;47.553;
N=6;33.551;36.350;38.860;41.871;43.965;48.405;
N=7;33.674;36.543;39.123;42.221;44.388;49.000;
N=8;33.768;36.689;39.319;42.492;44.716;49.469;
N=9;33.838;36.799;39.473;42.698;44.964;49.817;
N=10;33.895;36.885;39.594;42.865;45.167;50.089;
N=11;33.942;36.960;39.691;43.001;45.338;50.336;
N=12;33.980;37.020;39.775;43.110;45.467;50.541;
N=13;34.008;37.068;39.841;43.204;45.571;50.678;
N=14;34.037;37.109;39.895;43.281;45.669;50.830;
N=15;34.061;37.146;39.948;43.357;45.761;50.941;
N=16;34.082;37.181;39.998;43.418;45.836;51.045;
N=17;34.101;37.208;40.035;43.472;45.903;51.147;
N=18;34.115;37.233;40.068;43.517;45.960;51.225;
N=19;34.128;37.253;40.097;43.554;46.002;51.279;
N=20;34.142;37.275;40.127;43.598;46.056;51.371;
N=21;34.155;37.292;40.150;43.635;46.099;51.413;
N=22;34.165;37.309;40.174;43.661;46.132;51.467;
N=23;34.176;37.327;40.199;43.699;46.174;51.524;
N=24;34.185;37.339;40.214;43.718;46.199;51.569;
N=25;34.189;37.350;40.232;43.735;46.229;51.614;
N=26;34.197;37.363;40.245;43.758;46.246;51.626;
N=27;34.207;37.373;40.260;43.780;46.283;51.686;
N=28;34.210;37.385;40.273;43.803;46.302;51.737;
N=29;34.216;37.392;40.286;43.813;46.318;51.743;
N=30;34.225;37.403;40.302;43.832;46.348;51.793;
N=31;34.228;37.410;40.315;43.852;46.363;51.815;
N=32;34.233;37.419;40.321;43.868;46.393;51.845;
N=33;34.238;37.427;40.333;43.878;46.392;51.844;
N=34;34.240;37.428;40.339;43.895;46.418;51.880;
N=35;34.246;37.441;40.355;43.906;46.426;51.909;
N=36;34.252;37.449;40.363;43.924;46.447;51.937;
N=37;34.252;37.447;40.364;43.923;46.450;51.921;
N=38;34.254;37.453;40.375;43.942;46.473;51.972;
N=39;34.261;37.463;40.384;43.950;46.483;51.978;
N=40;34.265;37.467;40.389;43.956;46.494;52.003;
N=41;34.266;37.471;40.398;43.973;46.510;52.016;
N=42;34.268;37.473;40.400;43.976;46.516;52.029;
N=43;34.270;37.478;40.406;43.983;46.524;52.047;
N=44;34.275;37.483;40.411;43.989;46.536;52.079;
N=45;34.273;37.484;40.415;43.993;46.537;52.049;
N=46;34.280;37.492;40.427;44.011;46.556;52.080;
