alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=3;74.921;78.461;81.561;85.189;87.670;92.817;
N=4;75.690;79.557;82.966;86.993;89.769;95.573;
N=5;76.123;80.180;83.772;88.031;90.982;97.178;
N=6;76.412;80.597;84.309;88.726;91.797;98.272;
N=7;76.610;80.879;84.680;89.211;92.359;98.990;
N=8;76.758;81.094;84.957;89.562;92.776;99.545;
N=9;76.871;81.259;85.172;89.844;93.101;100.002;
N=10;76.959;81.387;85.336;90.066;93.363;100.346;
N=11;77.034;81.495;85.478;90.244;93.565;100.620;
N=12;77.094;81.577;85.590;90.389;93.746;100.870;
N=13;77.145;81.657;85.685;90.512;93.889;101.076;
N=14;77.191;81.726;85.775;90.627;94.025;101.245;
N=15;77.227;81.777;85.844;90.715;94.115;101.386;
N=16;77.259;81.820;85.905;90.802;94.228;101.519;
N=17;77.292;81.863;85.960;90.874;94.308;101.614;
N=18;77.313;81.902;86.011;90.934;94.384;101.736;
N=19;77.338;81.936;86.053;90.994;94.450;101.819;
N=20;77.358;81.966;86.089;91.044;94.509;101.901;
N=21;77.376;81.994;86.131;91.093;94.560;101.967;
N=22;77.392;82.012;86.163;91.143;94.632;102.042;
N=23;77.412;82.040;86.190;91.175;94.660;102.130;
N=24;77.429;82.064;86.219;91.200;94.701;102.161;
N=25;77.433;82.076;86.239;91.241;94.748;102.210;
N=26;77.453;82.101;86.269;91.274;94.794;102.277;
N=27;77.457;82.109;86.283;91.294;94.811;102.291;
N=28;77.473;82.129;86.300;91.314;94.826;102.335;
N=29;77.481;82.144;86.325;91.359;94.884;102.404;
