alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=3;79.287;82.933;86.126;89.864;92.424;97.720;
N=4;80.078;84.057;87.568;91.706;94.554;100.537;
N=5;80.528;84.699;88.389;92.766;95.798;102.145;
N=6;80.820;85.119;88.936;93.468;96.614;103.233;
N=7;81.029;85.417;89.321;93.967;97.193;104.038;
N=8;81.182;85.636;89.601;94.330;97.626;104.615;
N=9;81.295;85.804;89.822;94.611;97.943;105.014;
N=10;81.387;85.936;89.990;94.840;98.218;105.401;
N=11;81.467;86.046;90.135;95.031;98.438;105.674;
N=12;81.526;86.136;90.253;95.167;98.605;105.891;
N=13;81.580;86.211;90.348;95.297;98.765;106.118;
N=14;81.623;86.279;90.440;95.420;98.901;106.276;
N=15;81.663;86.332;90.507;95.508;99.003;106.441;
N=16;81.696;86.381;90.574;95.590;99.095;106.570;
N=17;81.724;86.425;90.630;95.677;99.198;106.694;
N=18;81.756;86.466;90.682;95.725;99.256;106.750;
N=19;81.778;86.497;90.728;95.794;99.339;106.879;
N=20;81.798;86.529;90.763;95.845;99.402;106.967;
N=21;81.822;86.557;90.805;95.891;99.453;107.044;
N=22;81.837;86.587;90.834;95.934;99.508;107.091;
N=23;81.849;86.603;90.860;95.975;99.542;107.179;
N=24;81.864;86.626;90.888;96.007;99.584;107.231;
N=25;81.877;86.647;90.914;96.041;99.629;107.291;
N=26;81.895;86.671;90.948;96.080;99.676;107.323;
N=27;81.904;86.680;90.959;96.096;99.695;107.362;
N=28;81.914;86.699;90.984;96.129;99.734;107.403;
