alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=5;244.278;251.523;257.886;265.364;270.506;281.247;
N=6;244.805;252.237;258.769;266.467;271.770;282.855;
N=7;245.145;252.728;259.389;267.239;272.649;283.978;
N=8;245.420;253.098;259.850;267.824;273.329;284.852;
N=9;245.637;253.383;260.199;268.244;273.806;285.487;
N=10;245.773;253.598;260.490;268.637;274.242;286.034;
N=11;245.846;253.766;260.714;268.910;274.578;286.428;
N=12;246.036;253.949;260.922;269.143;274.815;286.760;
N=13;246.127;254.069;261.065;269.334;275.050;287.037;
N=14;246.179;254.177;261.220;269.528;275.279;287.327;
N=15;246.251;254.265;261.333;269.677;275.453;287.561;
