alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;174.765;180.646;185.813;191.881;196.058;204.785;
N=5;175.443;181.575;186.967;193.326;197.713;206.893;
N=6;175.879;182.182;187.738;194.308;198.841;208.345;
N=7;176.186;182.606;188.279;194.988;199.616;209.354;
N=8;176.415;182.921;188.672;195.480;200.186;210.086;
N=9;176.589;183.162;188.969;195.854;200.626;210.655;
N=10;176.731;183.364;189.223;196.181;201.000;211.138;
N=11;176.830;183.499;189.412;196.429;201.274;211.405;
N=12;176.919;183.640;189.582;196.626;201.512;211.794;
N=13;177.001;183.751;189.725;196.804;201.703;212.065;
N=14;177.070;183.843;189.830;196.941;201.882;212.265;
N=15;177.140;183.933;189.954;197.086;202.048;212.481;
N=16;177.157;183.987;190.029;197.198;202.163;212.625;
N=17;177.211;184.051;190.109;197.303;202.285;212.753;
N=18;177.253;184.118;190.181;197.387;202.380;212.924;
