alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=3;76.010;79.580;82.702;86.355;88.863;94.048;
N=4;76.788;80.685;84.121;88.170;90.958;96.797;
N=5;77.229;81.317;84.935;89.221;92.190;98.439;
N=6;77.513;81.722;85.465;89.907;92.992;99.496;
N=7;77.716;82.013;85.841;90.393;93.563;100.246;
N=8;77.865;82.231;86.122;90.758;93.993;100.814;
N=9;77.980;82.398;86.339;91.038;94.309;101.262;
N=10;78.067;82.525;86.503;91.259;94.574;101.608;
N=11;78.141;82.633;86.643;91.434;94.787;101.886;
N=12;78.206;82.725;86.758;91.590;94.972;102.133;
N=13;78.257;82.798;86.859;91.717;95.105;102.312;
N=14;78.300;82.862;86.938;91.830;95.248;102.513;
N=15;78.337;82.915;87.009;91.923;95.353;102.671;
N=16;78.370;82.961;87.074;92.000;95.439;102.763;
N=17;78.403;83.005;87.127;92.075;95.529;102.883;
N=18;78.426;83.046;87.181;92.150;95.619;103.023;
N=19;78.448;83.075;87.220;92.191;95.671;103.094;
N=20;78.473;83.109;87.263;92.250;95.746;103.177;
N=21;78.492;83.139;87.299;92.303;95.803;103.274;
N=22;78.504;83.159;87.334;92.341;95.848;103.339;
N=23;78.523;83.182;87.360;92.375;95.882;103.388;
N=24;78.537;83.206;87.390;92.418;95.940;103.440;
N=25;78.545;83.224;87.407;92.443;95.968;103.464;
N=26;78.561;83.237;87.433;92.476;96.009;103.560;
N=27;78.574;83.259;87.454;92.500;96.031;103.582;
N=28;78.585;83.275;87.479;92.525;96.062;103.620;
N=29;78.593;83.286;87.497;92.550;96.092;103.667;
