alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;190.686;196.827;202.219;208.555;212.901;221.982;
N=5;191.393;197.800;203.435;210.071;214.663;224.207;
N=6;191.858;198.432;204.228;211.071;215.791;225.701;
N=7;192.174;198.870;204.769;211.743;216.565;226.663;
N=8;192.414;199.210;205.204;212.280;217.180;227.443;
N=9;192.594;199.459;205.524;212.686;217.642;228.045;
N=10;192.745;199.661;205.775;212.997;218.005;228.546;
N=11;192.837;199.818;205.980;213.272;218.325;228.973;
N=12;192.935;199.944;206.138;213.485;218.565;229.270;
N=13;193.028;200.067;206.281;213.652;218.755;229.486;
N=14;193.096;200.163;206.411;213.814;218.949;229.772;
N=15;193.159;200.250;206.524;213.956;219.119;229.968;
N=16;193.214;200.326;206.620;214.078;219.251;230.118;
N=17;193.249;200.389;206.701;214.185;219.357;230.255;
N=18;193.294;200.445;206.776;214.281;219.471;230.392;
