alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;157.731;163.321;168.223;173.995;177.973;186.278;
N=5;158.369;164.200;169.335;175.393;179.567;188.324;
N=6;158.787;164.775;170.058;176.313;180.630;189.681;
N=7;159.082;165.184;170.581;176.957;181.374;190.642;
N=8;159.294;165.483;170.950;177.432;181.923;191.356;
N=9;159.465;165.718;171.251;177.812;182.349;191.935;
N=10;159.590;165.898;171.479;178.097;182.682;192.381;
N=11;159.703;166.052;171.670;178.340;182.963;192.684;
N=12;159.791;166.172;171.830;178.539;183.207;193.044;
N=13;159.866;166.281;171.964;178.705;183.384;193.245;
N=14;159.933;166.374;172.079;178.862;183.575;193.503;
N=15;159.985;166.445;172.173;178.982;183.705;193.683;
N=16;160.030;166.507;172.254;179.076;183.829;193.820;
N=17;160.055;166.567;172.339;179.191;183.957;194.018;
N=18;160.093;166.623;172.406;179.268;184.034;194.099;
N=19;160.139;166.675;172.475;179.358;184.142;194.238;
