alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=3;71.640;75.099;78.128;81.672;84.094;89.138;
N=4;72.387;76.169;79.504;83.445;86.163;91.848;
N=5;72.815;76.786;80.300;84.471;87.359;93.436;
N=6;73.099;77.191;80.824;85.145;88.139;94.455;
N=7;73.288;77.468;81.186;85.617;88.705;95.228;
N=8;73.431;77.675;81.457;85.970;89.110;95.784;
N=9;73.546;77.836;81.666;86.245;89.436;96.232;
N=10;73.631;77.967;81.839;86.462;89.697;96.547;
N=11;73.707;78.075;81.978;86.655;89.903;96.813;
N=12;73.762;78.156;82.080;86.780;90.064;97.069;
N=13;73.811;78.229;82.180;86.914;90.228;97.274;
N=14;73.856;78.288;82.255;87.015;90.340;97.415;
N=15;73.892;78.342;82.331;87.111;90.455;97.580;
N=16;73.926;78.391;82.392;87.198;90.558;97.702;
N=17;73.951;78.434;82.449;87.273;90.646;97.821;
N=18;73.977;78.472;82.496;87.330;90.708;97.920;
N=19;73.997;78.498;82.530;87.374;90.772;98.007;
N=20;74.015;78.525;82.567;87.422;90.825;98.093;
N=21;74.038;78.555;82.606;87.468;90.863;98.133;
N=22;74.058;78.585;82.644;87.522;90.942;98.224;
N=23;74.066;78.600;82.673;87.558;90.975;98.260;
N=24;74.086;78.629;82.701;87.598;91.021;98.370;
N=25;74.096;78.642;82.721;87.623;91.053;98.419;
N=26;74.109;78.657;82.737;87.643;91.090;98.454;
N=27;74.114;78.669;82.758;87.670;91.117;98.475;
N=28;74.132;78.692;82.785;87.703;91.158;98.546;
N=29;74.136;78.703;82.801;87.726;91.184;98.566;
