alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=5;236.895;244.031;250.293;257.655;262.739;273.306;
N=6;237.379;244.719;251.168;258.756;263.975;274.901;
N=7;237.733;245.207;251.793;259.535;264.878;276.049;
N=8;237.969;245.562;252.226;260.085;265.507;276.864;
N=9;238.190;245.844;252.578;260.512;266.004;277.501;
N=10;238.358;246.072;252.867;260.888;266.423;277.996;
N=11;238.449;246.236;253.081;261.151;266.731;278.454;
N=12;238.561;246.402;253.294;261.416;267.027;278.824;
N=13;238.649;246.517;253.441;261.599;267.234;279.043;
N=14;238.739;246.635;253.587;261.782;267.435;279.349;
N=15;238.744;246.686;253.676;261.913;267.594;279.528;
