alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=6;299.456;307.739;314.980;323.476;329.323;341.500;
N=7;299.846;308.273;315.650;324.311;330.284;342.726;
N=8;300.116;308.661;316.149;324.950;330.995;343.640;
N=9;300.327;308.915;316.497;325.417;331.535;344.352;
N=10;300.543;309.244;316.863;325.826;332.011;344.921;
N=11;300.789;309.477;317.115;326.124;332.331;345.325;
N=12;300.776;309.590;317.317;326.382;332.638;345.709;
N=13;300.955;309.755;317.481;326.584;332.860;346.024;
N=14;301.071;309.894;317.648;326.779;333.077;346.281;
