alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;143.847;149.179;153.869;159.381;163.181;171.134;
N=5;144.455;150.024;154.938;160.738;164.731;173.097;
N=6;144.854;150.583;155.643;161.629;165.763;174.456;
N=7;145.130;150.965;156.125;162.238;166.476;175.395;
N=8;145.337;151.253;156.494;162.703;166.992;176.034;
N=9;145.493;151.475;156.775;163.059;167.418;176.562;
N=10;145.620;151.650;156.993;163.337;167.737;177.017;
N=11;145.723;151.796;157.175;163.563;168.000;177.376;
N=12;145.813;151.923;157.331;163.762;168.223;177.646;
N=13;145.882;152.015;157.458;163.918;168.404;177.870;
N=14;145.946;152.104;157.566;164.063;168.566;178.103;
N=15;145.999;152.179;157.670;164.199;168.732;178.295;
N=16;146.045;152.251;157.751;164.293;168.847;178.443;
N=17;146.086;152.304;157.824;164.380;168.942;178.563;
N=18;146.119;152.350;157.883;164.464;169.034;178.705;
N=19;146.149;152.392;157.942;164.539;169.124;178.818;
N=20;146.186;152.435;157.992;164.601;169.207;178.914;
