alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=2;14.161;15.233;16.093;16.982;17.506;18.389;
N=3;14.914;16.424;17.727;19.217;20.204;22.150;
N=4;15.230;16.959;18.486;20.282;21.509;24.021;
N=5;15.402;17.257;18.918;20.899;22.274;25.145;
N=6;15.509;17.447;19.199;21.308;22.782;25.889;
N=7;15.582;17.577;19.391;21.588;23.135;26.433;
N=8;15.637;17.675;19.537;21.802;23.402;26.822;
N=9;15.676;17.747;19.645;21.965;23.605;27.147;
N=10;15.709;17.805;19.731;22.092;23.769;27.393;
N=11;15.736;17.854;19.804;22.197;23.902;27.591;
N=12;15.748;17.884;19.855;22.276;24.006;27.758;
N=13;15.777;17.927;19.913;22.355;24.100;27.895;
N=14;15.790;17.952;19.950;22.416;24.181;28.023;
N=15;15.805;17.978;19.991;22.471;24.249;28.124;
N=16;15.817;17.999;20.023;22.520;24.313;28.224;
N=17;15.826;18.017;20.047;22.557;24.358;28.303;
N=18;15.836;18.034;20.073;22.597;24.408;28.375;
N=19;15.844;18.048;20.096;22.632;24.453;28.437;
N=20;15.852;18.061;20.114;22.656;24.484;28.487;
N=21;15.858;18.073;20.132;22.686;24.521;28.555;
N=22;15.864;18.084;20.149;22.711;24.552;28.597;
N=23;15.869;18.093;20.163;22.731;24.579;28.642;
N=24;15.874;18.103;20.177;22.749;24.604;28.671;
N=25;15.880;18.112;20.190;22.770;24.630;28.714;
N=26;15.883;18.119;20.200;22.784;24.645;28.736;
N=27;15.888;18.127;20.213;22.808;24.671;28.774;
N=28;15.892;18.136;20.224;22.820;24.693;28.814;
N=29;15.893;18.140;20.232;22.832;24.706;28.836;
N=30;15.899;18.145;20.240;22.846;24.728;28.870;
N=31;15.899;18.149;20.249;22.858;24.739;28.891;
N=32;15.904;18.154;20.254;22.864;24.747;28.897;
N=33;15.905;18.160;20.261;22.877;24.765;28.935;
N=34;15.908;18.162;20.266;22.885;24.772;28.938;
N=35;15.911;18.169;20.275;22.897;24.791;28.963;
N=36;15.909;18.169;20.277;22.898;24.792;28.977;
N=37;15.916;18.176;20.284;22.912;24.807;29.002;
N=38;15.915;18.178;20.290;22.919;24.821;29.011;
N=39;15.919;18.182;20.295;22.926;24.827;29.022;
N=40;15.920;18.184;20.299;22.932;24.840;29.039;
N=41;15.923;18.191;20.307;22.947;24.859;29.082;
N=42;15.923;18.190;20.309;22.950;24.859;29.071;
N=43;15.925;18.195;20.312;22.957;24.864;29.080;
N=44;15.926;18.197;20.318;22.963;24.876;29.096;
N=45;15.927;18.199;20.319;22.959;24.871;29.102;
N=46;15.926;18.201;20.325;22.978;24.883;29.108;
N=47;15.931;18.207;20.328;22.973;24.889;29.120;
N=48;15.932;18.208;20.336;22.991;24.903;29.122;
N=49;15.931;18.207;20.336;22.988;24.906;29.150;
N=50;15.934;18.209;20.338;22.994;24.916;29.153;
N=51;15.934;18.211;20.339;22.990;24.907;29.148;
N=52;15.934;18.213;20.341;23.001;24.921;29.173;
N=53;15.934;18.213;20.341;22.997;24.924;29.187;
N=54;15.937;18.217;20.349;23.011;24.932;29.204;
N=55;15.936;18.217;20.350;23.007;24.931;29.197;
N=56;15.939;18.220;20.352;23.011;24.938;29.190;
N=57;15.939;18.221;20.352;23.014;24.936;29.207;
N=58;15.940;18.223;20.357;23.022;24.950;29.209;
N=59;15.939;18.223;20.356;23.019;24.947;29.223;
N=60;15.944;18.227;20.361;23.029;24.958;29.222;
N=61;15.943;18.229;20.365;23.030;24.960;29.234;
N=62;15.942;18.227;20.367;23.036;24.966;29.246;
N=63;15.944;18.228;20.365;23.036;24.964;29.245;
N=64;15.944;18.231;20.369;23.040;24.971;29.266;
N=65;15.944;18.232;20.371;23.043;24.977;29.263;
N=66;15.946;18.233;20.372;23.041;24.973;29.263;
N=67;15.947;18.235;20.374;23.041;24.974;29.265;
N=68;15.948;18.235;20.374;23.047;24.985;29.262;
N=69;15.950;18.241;20.382;23.056;24.994;29.262;
N=70;15.951;18.240;20.381;23.060;24.997;29.279;
N=71;15.951;18.239;20.383;23.057;24.995;29.289;
N=72;15.948;18.237;20.384;23.060;24.999;29.293;
N=73;15.950;18.241;20.384;23.058;24.990;29.287;
N=74;15.951;18.241;20.386;23.064;25.003;29.281;
