alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;172.634;178.473;183.601;189.641;193.784;202.440;
N=5;173.301;179.398;184.765;191.100;195.467;204.598;
N=6;173.739;180.004;185.525;192.047;196.550;205.988;
N=7;174.048;180.431;186.067;192.739;197.349;206.999;
N=8;174.272;180.750;186.464;193.220;197.894;207.722;
N=9;174.448;180.983;186.764;193.609;198.335;208.310;
N=10;174.592;181.184;187.009;193.913;198.697;208.758;
N=11;174.703;181.340;187.214;194.159;198.970;209.140;
N=12;174.789;181.467;187.378;194.380;199.243;209.447;
N=13;174.869;181.575;187.514;194.554;199.428;209.689;
N=14;174.946;181.678;187.634;194.699;199.600;209.956;
N=15;174.998;181.753;187.734;194.826;199.743;210.115;
N=16;175.046;181.816;187.809;194.937;199.884;210.309;
N=17;175.078;181.884;187.900;195.046;199.991;210.438;
N=18;175.120;181.934;187.971;195.137;200.102;210.583;
