alpha;	0.100;0.050;0.025;0.010;0.005;0.001;
N=4;197.043;203.291;208.769;215.215;219.645;228.876;
N=5;197.764;204.271;210.001;216.753;221.392;231.113;
N=6;198.234;204.923;210.806;217.757;222.545;232.632;
N=7;198.558;205.365;211.368;218.458;223.359;233.618;
N=8;198.796;205.692;211.775;218.976;223.955;234.421;
N=9;198.983;205.948;212.106;219.400;224.440;235.043;
N=10;199.139;206.161;212.372;219.725;224.808;235.511;
N=11;199.191;206.311;212.590;220.016;225.143;235.925;
N=12;199.335;206.457;212.748;220.201;225.350;236.172;
N=13;199.428;206.582;212.908;220.387;225.573;236.475;
N=14;199.492;206.672;213.011;220.533;225.740;236.713;
N=15;199.543;206.763;213.130;220.682;225.907;236.927;
N=16;199.606;206.836;213.227;220.795;226.050;237.114;
N=17;199.651;206.905;213.317;220.908;226.155;237.249;
