x,y
-23.12188148,1
-22.71044159,1
-22.2990036,1
-21.88756561,3
-21.06468773,2
-20.65324974,1
-20.24180984,2
-19.41893387,5
-19.00749397,2
-18.184618,3
-17.7731781,7
-17.36174011,4
-16.95030022,9
-16.53886223,10
-16.12742424,20
-15.7159853,11
-15.30454636,16
-14.89310741,18
-14.48166943,31
-14.07023048,44
-13.65879154,37
-13.2473526,66
-12.83591461,72
-12.42447567,75
-12.01303673,107
-11.60159874,106
-11.1901598,160
-10.77872086,190
-10.36728191,194
-9.95584393,263
-9.54440498,302
-9.13296604,365
-8.7215271,456
-8.31008911,535
-7.89865017,665
-7.4872117,808
-7.07577276,989
-6.6643343,1129
-6.25289536,1484
-5.84145689,1795
-5.43001795,2185
-5.01857948,2575
-4.60714102,3064
-4.19570208,3626
-3.78426337,4260
-3.37282491,5007
-2.9613862,5687
-2.5499475,6628
-2.1385088,7298
-1.72707009,8074
-1.31563139,8609
-0.90419275,8513
-0.4927541,8550
-0.08131541,8171
0.33012325,7309
0.74156195,6226
1.15300059,5252
1.5644393,4106
1.975878,3212
2.3873167,2523
2.79875541,2013
3.21019387,1615
3.62163258,1286
4.03307152,981
4.44450998,755
4.85594845,570
5.26738739,471
5.67882586,368
6.0902648,269
6.50170326,229
6.9131422,212
7.32458067,142
7.73601961,128
8.14745808,101
8.55889702,75
8.97033501,59
9.38177395,36
9.79321289,41
10.20465183,28
10.61608982,20
11.02752876,13
11.4389677,7
11.85040569,8
12.26184464,8
12.67328358,2
13.08472252,2
13.49616051,5
14.31903839,3
15.14191532,1
15.55335426,1
15.96479321,1
16.37623215,3
16.78767014,1
17.61054802,1
18.02198601,2
