x,y
-17.14111519,2
-16.79286194,2
-16.09635353,2
-15.39984512,3
-14.70333672,3
-14.35508156,3
-14.00682831,3
-13.65857315,7
-13.3103199,5
-12.96206474,6
-12.61381149,5
-12.26555634,10
-11.91730309,13
-11.56904793,15
-11.22079468,17
-10.87253952,19
-10.52428627,16
-10.17603111,23
-9.82777786,26
-9.47952271,42
-9.13126945,45
-8.7830143,49
-8.43476105,47
-8.08650589,61
-7.73825216,77
-7.38999796,95
-7.04174376,113
-6.69348955,129
-6.34523535,154
-5.99698114,193
-5.64872694,224
-5.30047274,280
-4.95221853,295
-4.60396433,441
-4.25571012,538
-3.90745592,680
-3.55920172,848
-3.21094751,1095
-2.86269331,1445
-2.51443911,1876
-2.1661849,2487
-1.8179307,3282
-1.46967649,4235
-1.12142229,5367
-0.77316809,7154
-0.42491388,9327
-0.07665968,12178
0.27159452,15463
0.61984873,17312
0.96810293,16479
1.31635714,10714
1.66461134,5629
2.01286554,2887
2.36111975,1837
2.70937395,1259
3.05762815,894
3.40588236,688
3.75413656,567
4.10239077,406
4.45064497,345
4.79889917,277
5.14715338,191
5.49540758,176
5.84366179,147
6.19191599,141
6.54017019,86
6.8884244,89
7.2366786,67
7.5849328,47
7.93318701,40
8.28144073,34
8.62969589,32
8.97794914,22
9.3262043,17
9.67445755,24
10.02271271,13
10.37096596,9
10.71922112,12
11.06747437,11
11.41572952,3
12.11223793,3
12.46049118,4
12.80874634,3
13.15699959,1
13.50525475,4
13.853508,1
15.24652481,2
16.98779678,1
17.33605003,2
17.68430519,1
