x,y
-12.98248577,1
-12.74783802,2
-12.51318932,1
-12.27854156,1
-12.04389381,1
-11.80924606,1
-11.57459736,4
-11.33994961,3
-11.10530186,3
-10.63600636,5
-10.40135765,3
-10.1667099,4
-9.93206215,2
-9.6974144,3
-9.46276569,3
-9.22811794,1
-8.99347019,3
-8.75882244,5
-8.52417374,1
-8.28952599,4
-8.05487823,2
-7.82023001,2
-7.58558226,5
-7.35093451,8
-7.11628628,4
-6.88163853,9
-6.6469903,4
-6.41234255,13
-6.17769432,12
-5.94304657,20
-5.70839834,19
-5.47375059,17
-5.23910236,18
-5.00445461,23
-4.76980639,32
-4.53515863,36
-4.30051041,38
-4.06586266,51
-3.83121467,74
-3.59656668,96
-3.36191869,124
-3.1272707,182
-2.89262271,262
-2.65797472,365
-2.42332673,572
-2.18867874,916
-1.95403087,1242
-1.71938288,2017
-1.48473489,3147
-1.2500869,4970
-1.01543891,7829
-0.78079098,12042
-0.546143,16739
-0.31149504,20127
-0.07684707,19940
0.15780091,14416
0.39244887,8983
0.62709683,5132
0.86174482,3040
1.09639275,1777
1.33104074,1208
1.56568873,820
1.80033672,560
2.03498459,399
2.26963258,308
2.50428057,223
2.73892856,151
2.97357655,110
3.20822453,86
3.44287252,58
3.67752051,53
3.9121685,36
4.14681625,23
4.38146448,26
4.61611223,16
4.85076046,12
5.08540821,16
5.32005644,17
5.55470419,16
5.78935242,6
6.02400017,4
6.2586484,4
6.72794437,2
7.19724035,2
7.4318881,1
8.13583183,1
8.60512829,2
10.01301575,1
10.4823122,1
