x,y
-33.16833878,2
-32.47089386,1
-31.77344513,2
-31.07599831,2
-30.37855148,3
-29.68110275,3
-28.98365593,2
-28.28620911,5
-27.58876228,2
-26.89131355,8
-26.19386673,7
-25.49641991,2
-24.79897308,3
-24.10152626,4
-23.40407753,6
-22.70663071,13
-22.00918388,7
-21.31173706,8
-20.61428833,17
-19.91684151,25
-19.21939468,23
-18.52194786,30
-17.82450104,30
-17.12705231,39
-16.42960548,47
-15.73215866,51
-15.03471088,62
-14.33726406,81
-13.63981724,108
-12.94236946,135
-12.24492264,207
-11.54747486,306
-10.85002804,400
-10.15258026,575
-9.45513344,859
-8.75768566,1113
-8.06023884,1586
-7.36279154,2094
-6.66534424,2798
-5.96789694,3873
-5.27045012,4970
-4.57300282,6296
-3.87555552,7801
-3.17810822,9489
-2.48066092,11044
-1.78321373,12185
-1.08576643,13369
-0.38831922,15081
0.30912802,21877
1.00657523,11076
1.70402253,5901
2.40146971,3570
3.09891701,2290
3.79636431,1541
4.49381161,1076
5.19125891,728
5.88870573,510
6.58615303,416
7.28360033,262
7.98104763,193
8.67849445,114
9.37594223,111
10.07338905,76
10.77083683,70
11.46828365,36
12.16573143,37
12.86317825,18
13.56062603,15
14.25807285,10
14.95551968,10
15.65296745,6
16.35041428,7
17.0478611,2
17.74530983,8
18.44275665,3
19.14020348,7
20.53509712,6
21.23254585,1
21.92999268,2
22.6274395,1
23.32488632,2
24.02233505,2
24.71978188,1
31.69425392,1
36.5763855,1
