x,y
-25.15507507,1
-24.22885323,1
-23.30263138,2
-22.8395195,2
-21.91329765,5
-21.45018578,5
-20.98707581,6
-20.52396393,9
-20.06085205,11
-19.59774208,18
-19.1346302,18
-18.67152023,19
-18.20840836,21
-17.74529648,27
-17.28218651,32
-16.81907463,39
-16.35596466,42
-15.89285278,74
-15.42974186,91
-14.96663094,87
-14.50351906,110
-14.04040813,153
-13.57729721,153
-13.11418629,211
-12.65107441,258
-12.18796349,309
-11.72485256,370
-11.26174164,432
-10.79863071,555
-10.33551884,676
-9.87240791,790
-9.40929699,901
-8.94618607,1088
-8.48307514,1313
-8.01996326,1679
-7.55685234,1867
-7.09374142,2191
-6.63063002,2370
-6.16751909,2828
-5.70440769,3233
-5.24129677,3531
-4.77818584,4142
-4.31507444,4473
-3.85196328,4910
-3.38885212,5382
-2.9257412,5737
-2.46263003,6036
-1.99951887,6435
-1.53640771,6447
-1.07329655,6437
-0.61018544,6157
-0.1470743,6028
0.31603682,5646
0.77914798,5229
1.24225914,4545
1.70537019,4191
2.16848135,3652
2.63159251,3167
3.09470367,2697
3.55781484,2260
4.020926,1905
4.48403692,1580
4.94714832,1397
5.41025925,1103
5.87337065,957
6.33648157,791
6.79959249,653
7.2627039,524
7.72581482,445
8.18892574,325
8.65203762,269
9.11514854,257
9.57825947,206
10.04137039,186
10.50448132,119
10.96759319,129
11.43070412,69
11.89381504,63
12.35692596,56
12.82003784,43
13.28314877,32
13.74625969,23
14.20937061,18
14.67248154,22
15.13559341,12
15.59870434,8
16.06181526,6
16.52492714,4
16.98803711,3
17.45114899,4
17.91425896,3
18.37737083,3
18.84048271,2
19.76670456,1
20.69292641,3
21.15603828,1
