x,y
-14.72310829,1
-13.22530651,1
-12.97567272,1
-12.72603989,2
-12.22677231,1
-11.97713852,1
-10.97860432,2
-10.72897053,2
-10.47933674,1
-9.98007011,2
-9.73043633,1
-9.48080254,3
-9.23116875,4
-8.98153496,3
-8.73190212,5
-8.48226833,5
-8.23263454,7
-7.98300076,8
-7.73336744,9
-7.48373365,11
-7.23409986,14
-6.98446655,15
-6.73483276,27
-6.48519945,23
-6.23556566,21
-5.98593187,29
-5.73629856,28
-5.48666477,54
-5.23703098,50
-4.98739767,66
-4.73776388,68
-4.48813057,95
-4.23849678,115
-3.98886323,129
-3.73922944,161
-3.48959589,175
-3.23996234,215
-2.99032879,290
-2.740695,344
-2.49106145,440
-2.2414279,556
-1.99179423,751
-1.74216068,1009
-1.49252701,1265
-1.24289346,1641
-0.99325979,2210
-0.74362624,2979
-0.4939926,4133
-0.24435899,5420
0.00527462,7300
0.25490823,9333
0.50454187,11237
0.75417542,12880
1.00380909,13309
1.25344265,12630
1.50307631,11374
1.75270987,8775
2.00234342,6424
2.25197721,4503
2.50161076,2911
2.75124431,1855
3.00087786,1172
3.25051165,778
3.5001452,469
3.74977875,316
3.9994123,238
4.24904585,171
4.49867964,109
4.74831343,86
4.99794674,78
5.24758053,51
5.49721384,36
5.74684763,22
5.99648142,19
6.24611473,9
6.49574852,14
6.74538231,6
6.99501562,5
7.24464941,4
7.49428272,4
7.74391651,2
7.9935503,2
8.24318409,1
8.74245071,1
10.24025249,1
